onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
2.00885	n/a	n/a	n/a	n/a	80200	2	0	1	1	8	n/a
12.0055	3.5	criticalItem	n/a	n/a	10245	2	45	2	1	1	n/a
15.4893	3.0	criticalItem	n/a	n/a	30245	2	45	3	1	0	n/a
18.4886	3.0	criticalItem	True	1.003	30245	2	45	4	1	3	criticalTrue
22.0053	3.5	criticalItem	n/a	n/a	10225	2	25	5	1	1	n/a
25.4898	3.0	criticalItem	ForbiddenKey	2.85	70225	2	25	6	1	0	n/a
28.4894	3.0	criticalItem	False	1.363	70225	2	25	7	1	7	criticalFalse
32.0041	3.5	controlItem	n/a	n/a	10207	2	7	8	1	1	n/a
35.487	3.0	controlItem	ForbiddenKey	1.878	40207	2	7	9	1	0	n/a
38.4866	3.0	controlItem	True	1.249	40207	2	7	10	1	4	controlTrue
42.0027	3.5	criticalItem	n/a	n/a	10236	2	36	11	1	1	n/a
45.4866	3.0	criticalItem	n/a	n/a	20236	2	36	12	1	0	n/a
48.4854	3.0	criticalItem	True	0.926	20236	2	36	13	1	2	criticalTrue
52.0021	3.5	controlItem	n/a	n/a	10237	2	37	14	1	1	n/a
55.4851	3.0	controlItem	ForbiddenKey	2.9	60237	2	37	15	1	0	n/a
58.4848	3.0	controlItem	n/a	n/a	60237	2	37	16	1	6	n/a
62.0008	3.5	controlItem	n/a	n/a	10235	2	35	17	1	1	n/a
65.4841	3.0	controlItem	ForbiddenKey	2.223	60235	2	35	18	1	0	n/a
68.4832	3.0	controlItem	True	0.62	60235	2	35	19	1	6	controlTrue
71.9997	3.5	criticalItem	n/a	n/a	10219	2	19	20	1	1	n/a
75.4827	3.0	criticalItem	n/a	n/a	30219	2	19	21	1	0	n/a
78.4825	3.0	criticalItem	False	0.65	30219	2	19	22	1	3	criticalFalse
82.0155	3.5	criticalItem	n/a	n/a	10249	2	49	23	1	1	n/a
85.4991	3.0	criticalItem	n/a	n/a	30249	2	49	24	1	0	n/a
88.4988	3.0	criticalItem	True	0.909	30249	2	49	25	1	3	criticalTrue
92.0146	3.5	controlItem	n/a	n/a	10242	2	42	26	1	1	n/a
95.4976	3.0	controlItem	n/a	n/a	30242	2	42	27	1	0	n/a
98.4973	3.0	controlItem	Foil2	0.185	30242	2	42	28	1	3	controlFoil2
102.013	3.5	controlItem	n/a	n/a	10217	2	17	29	1	1	n/a
105.497	3.0	controlItem	n/a	n/a	20217	2	17	30	1	0	n/a
108.497	3.0	controlItem	Foil2	1.608	20217	2	17	31	1	2	controlFoil2
112.013	3.5	criticalItem	n/a	n/a	10231	2	31	32	1	1	n/a
115.496	3.0	criticalItem	n/a	n/a	20231	2	31	33	1	0	n/a
118.495	3.0	criticalItem	False	0.885	20231	2	31	34	1	2	criticalFalse
122.012	3.5	controlItem	n/a	n/a	10222	2	22	35	1	1	n/a
125.495	3.0	controlItem	n/a	n/a	40222	2	22	36	1	0	n/a
128.495	3.0	controlItem	True	1.026	40222	2	22	37	1	4	controlTrue
132.01	3.5	criticalItem	n/a	n/a	10214	2	14	38	1	1	n/a
135.495	3.0	criticalItem	ForbiddenKey	1.701	40214	2	14	39	1	0	n/a
138.494	3.0	criticalItem	True	0.745	40214	2	14	40	1	4	criticalTrue
142.009	3.5	criticalItem	n/a	n/a	10234	2	34	41	1	1	n/a
145.495	3.0	criticalItem	n/a	n/a	30234	2	34	42	1	0	n/a
148.494	3.0	criticalItem	Foil	1.053	30234	2	34	43	1	3	criticalFoil
152.008	3.5	criticalItem	n/a	n/a	10223	2	23	44	1	1	n/a
