onset	duration	trial_type	response	response_time	stim_id	stim_version	stim_events	stim_slides	trial_id	run_id	stim_redcross	subsequent_response_type
2.1001	n/a	n/a	n/a	n/a	80500	8	5	0	1	1	n/a	n/a
6.0846	3.5	genericItem	1	0.496	10501	1	5	1	2	1	1	n/a
10.0928	3.5	genericItem	n/a	n/a	10502	1	5	2	3	1	n/a	n/a
14.0801	3.5	criticalItem	n/a	n/a	20503	2	5	3	4	1	n/a	criticalFalse
18.0215	3.5	genericItem	n/a	n/a	10504	1	5	4	5	1	n/a	n/a
22.0724	3.5	criticalItem	n/a	n/a	20505	2	5	5	6	1	n/a	criticalFalse
26.0205	3.5	genericItem	n/a	n/a	10506	1	5	6	7	1	n/a	n/a
30.0552	3.5	genericItem	n/a	n/a	10507	1	5	7	8	1	n/a	n/a
34.0745	3.5	genericItem	n/a	n/a	10508	1	5	8	9	1	n/a	n/a
38.0941	3.5	genericItem	n/a	n/a	10509	1	5	9	10	1	n/a	n/a
42.0886	3.5	genericItem	n/a	n/a	10510	1	5	10	11	1	n/a	n/a
46.0357	3.5	genericItem	n/a	n/a	10511	1	5	11	12	1	n/a	n/a
50.0382	3.5	genericItem	n/a	n/a	10512	1	5	12	13	1	n/a	n/a
54.1423	3.5	genericItem	n/a	n/a	10513	1	5	13	14	1	n/a	n/a
58.0724	3.5	controlItem	n/a	n/a	10514	1	5	14	15	1	n/a	controlFoil2
62.0566	3.5	controlItem	n/a	n/a	10515	1	5	15	16	1	n/a	controlTrue
66.0824	3.5	criticalItem	n/a	n/a	20516	2	5	16	17	1	n/a	criticalTrue
70.0636	3.5	controlItem	n/a	n/a	10517	1	5	17	18	1	n/a	controlFoil1
74.0754	3.5	controlItem	n/a	n/a	10518	1	5	18	19	1	n/a	controlTrue
78.0677	3.5	criticalItem	n/a	n/a	20519	2	5	19	20	1	n/a	criticalFalse
82.0741	3.5	genericItem	n/a	n/a	10520	1	5	20	21	1	n/a	n/a
86.0994	3.5	criticalItem	n/a	n/a	20521	2	5	21	22	1	n/a	criticalFalse
90.0877	3.5	controlItem	n/a	n/a	10522	1	5	22	23	1	n/a	controlFoil1
94.0208	3.5	criticalItem	n/a	n/a	20523	2	5	23	24	1	n/a	criticalTrue
98.0543	3.5	controlItem	n/a	n/a	10524	1	5	24	25	1	n/a	controlTrue
102.063	3.5	controlItem	n/a	n/a	10525	1	5	25	26	1	n/a	controlTrue
106.073	3.5	criticalItem	n/a	n/a	20526	2	5	26	27	1	n/a	criticalFalse
110.02	3.5	controlItem	n/a	n/a	10527	1	5	27	28	1	n/a	controlTrue
114.053	3.5	genericItem	n/a	n/a	10528	1	5	28	29	1	n/a	n/a
118.072	3.5	genericItem	1	0.665	10529	1	5	29	30	1	1	n/a
122.086	3.5	genericItem	n/a	n/a	10530	1	5	30	31	1	n/a	n/a
126.07	3.5	criticalItem	n/a	n/a	20531	2	5	31	32	1	n/a	criticalTrue
130.034	3.5	controlItem	n/a	n/a	10532	1	5	32	33	1	n/a	controlTrue
134.087	3.5	genericItem	n/a	n/a	10533	1	5	33	34	1	n/a	n/a
138.088	3.5	genericItem	n/a	n/a	10534	1	5	34	35	1	n/a	n/a
142.072	3.5	genericItem	n/a	n/a	10535	1	5	35	36	1	n/a	n/a
146.021	3.5	genericItem	n/a	n/a	10536	1	5	36	37	1	n/a	n/a
150.097	3.5	genericItem	n/a	n/a	10537	1	5	37	38	1	n/a	n/a
154.079	3.5	genericItem	n/a	n/a	10538	1	5	38	39	1	n/a	n/a
158.065	3.5	criticalItem	n/a	n/a	20539	2	5	39	40	1	n/a	criticalFalse
162.077	3.5	genericItem	n/a	n/a	10540	1	5	40	41	1	n/a	n/a
166.032	3.5	criticalItem	n/a	n/a	20541	2	5	41	42	1	n/a	criticalFoil
170.067	3.5	controlItem	n/a	n/a	10542	1	5	42	43	1	n/a	controlTrue
174.081	3.5	genericItem	n/a	n/a	10543	1	5	43	44	1	n/a	n/a
178.021	3.5	genericItem	n/a	n/a	10544	1	5	44	45	1	n/a	n/a
182.022	3.5	genericItem	n/a	n/a	10545	1	5	45	46	1	n/a	n/a
186.021	3.5	controlItem	n/a	n/a	10546	1	5	46	47	1	n/a	controlTrue
190.097	3.5	criticalItem	n/a	n/a	20547	2	5	47	48	1	n/a	criticalFalse
194.058	3.5	genericItem	n/a	n/a	10548	1	5	48	49	1	n/a	n/a
198.082	3.5	controlItem	n/a	n/a	10549	1	5	49	50	1	n/a	controlTrue
202.076	3.5	criticalItem	n/a	n/a	20550	2	5	50	51	1	n/a	criticalFalse
206.053	n/a	n/a	n/a	n/a	90500	9	5	0	52	1	n/a	n/a
210.02	n/a	n/a	n/a	n/a	80900	8	9	0	53	1	n/a	n/a
214.073	3.5	genericItem	n/a	n/a	10901	1	9	1	54	1	n/a	n/a
218.021	3.5	genericItem	1	0.887	10902	1	9	2	55	1	1	n/a
222.021	3.5	controlItem	n/a	n/a	10903	1	9	3	56	1	n/a	controlTrue
226.074	3.5	criticalItem	n/a	n/a	10904	1	9	4	57	1	n/a	criticalTrue
230.022	3.5	controlItem	n/a	n/a	10905	1	9	5	58	1	n/a	controlFoil1
234.081	3.5	genericItem	n/a	n/a	10906	1	9	6	59	1	n/a	n/a
