onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
2.0071	n/a	n/a	n/a	n/a	80700	7	0	149	2	8	n/a
12.0079	3.5	controlItem	n/a	n/a	10720	7	20	150	2	1	n/a
15.4899	3.0	controlItem	ForbiddenKey	2.073	70720	7	20	151	2	0	n/a
18.4887	3.0	controlItem	Foil1	0.55	70720	7	20	152	2	7	controlFoil1
22.0049	3.5	controlItem	n/a	n/a	10707	7	7	153	2	1	n/a
25.4892	3.0	controlItem	n/a	n/a	70707	7	7	154	2	0	n/a
28.4889	3.0	controlItem	True	1.42	70707	7	7	155	2	7	controlTrue
32.0035	3.5	criticalItem	n/a	n/a	10739	7	39	156	2	1	n/a
35.4875	3.0	criticalItem	n/a	n/a	30739	7	39	157	2	0	n/a
38.487	3.0	criticalItem	False	0.852	30739	7	39	158	2	3	criticalFalse
42.0028	3.5	criticalItem	n/a	n/a	10704	7	4	159	2	1	n/a
45.4861	3.0	criticalItem	n/a	n/a	50704	7	4	160	2	0	n/a
48.4859	3.0	criticalItem	Foil	1.017	50704	7	4	161	2	5	criticalFoil
52.0017	3.5	criticalItem	n/a	n/a	10709	7	9	162	2	1	n/a
55.487	3.0	criticalItem	n/a	n/a	50709	7	9	163	2	0	n/a
58.4869	3.0	criticalItem	True	0.605	50709	7	9	164	2	5	criticalTrue
62.0009	3.5	criticalItem	n/a	n/a	10744	7	44	165	2	1	n/a
65.4842	3.0	criticalItem	n/a	n/a	20744	7	44	166	2	0	n/a
68.4841	3.0	criticalItem	True	0.918	20744	7	44	167	2	2	criticalTrue
72.0003	3.5	controlItem	n/a	n/a	10705	7	5	168	2	1	n/a
75.4829	3.0	controlItem	n/a	n/a	30705	7	5	169	2	0	n/a
78.4838	3.0	controlItem	True	0.433	30705	7	5	170	2	3	controlTrue
81.9991	3.5	criticalItem	n/a	n/a	10721	7	21	171	2	1	n/a
85.4826	3.0	criticalItem	n/a	n/a	20721	7	21	172	2	0	n/a
88.4823	3.0	criticalItem	True	0.899	20721	7	21	173	2	2	criticalTrue
92.0143	3.5	criticalItem	n/a	n/a	10746	7	46	174	2	1	n/a
95.4979	3.0	criticalItem	n/a	n/a	70746	7	46	175	2	0	n/a
98.4988	3.0	criticalItem	True	0.887	70746	7	46	176	2	7	criticalTrue
102.017	3.5	controlItem	n/a	n/a	10750	7	50	177	2	1	n/a
105.497	3.0	controlItem	n/a	n/a	50750	7	50	178	2	0	n/a
108.497	3.0	controlItem	Foil2	0.912	50750	7	50	179	2	5	controlFoil2
112.012	3.5	criticalItem	n/a	n/a	10749	7	49	180	2	1	n/a
115.497	3.0	criticalItem	n/a	n/a	50749	7	49	181	2	0	n/a
118.496	3.0	criticalItem	True	0.711	50749	7	49	182	2	5	criticalTrue
122.012	3.5	criticalItem	n/a	n/a	10735	7	35	183	2	1	n/a
125.495	3.0	criticalItem	n/a	n/a	70735	7	35	184	2	0	n/a
128.494	3.0	criticalItem	False	0.379	70735	7	35	185	2	7	criticalFalse
132.013	3.5	criticalItem	n/a	n/a	10719	7	19	186	2	1	n/a
135.496	3.0	criticalItem	n/a	n/a	60719	7	19	187	2	0	n/a
138.494	3.0	criticalItem	False	0.219	60719	7	19	188	2	6	criticalFalse
142.012	3.5	controlItem	n/a	n/a	10718	7	18	189	2	1	n/a
145.494	3.0	controlItem	n/a	n/a	70718	7	18	190	2	0	n/a
148.494	3.0	controlItem	True	0.791	70718	7	18	191	2	7	controlTrue
152.009	3.5	controlItem	n/a	n/a	10711	7	11	192	2	1	n/a
155.492	3.0	controlItem	n/a	n/a	40711	7	11	193	2	0	n/a
158.491	3.0	controlItem	Foil1	0.603	40711	7	11	194	2	4	controlFoil1
162.009	3.5	controlItem	n/a	n/a	10708	7	8	195	2	1	n/a
165.492	3.0	controlItem	n/a	n/a	40708	7	8	196	2	0	n/a
168.491	3.0	controlItem	True	0.732	40708	7	8	197	2	4	controlTrue
172.007	3.5	criticalItem	n/a	n/a	10712	7	12	198	2	1	n/a
175.49	3.0	criticalItem	n/a	n/a	70712	7	12	199	2	0	n/a
178.49	3.0	criticalItem	True	0.55	70712	7	12	200	2	7	criticalTrue
182.006	3.5	controlItem	n/a	n/a	10714	7	14	201	2	1	n/a
185.49	3.0	controlItem	n/a	n/a	60714	7	14	202	2	0	n/a
188.489	3.0	controlItem	True	1.448	60714	7	14	203	2	6	controlTrue
192.005	3.5	controlItem	n/a	n/a	10728	7	28	204	2	1	n/a
195.489	3.0	controlItem	n/a	n/a	20728	7	28	205	2	0	n/a
198.488	3.0	controlItem	True	0.829	20728	7	28	206	2	2	controlTrue
202.003	3.5	criticalItem	n/a	n/a	10726	7	26	207	2	1	n/a
205.486	3.0	criticalItem	n/a	n/a	40726	7	26	208	2	0	n/a
208.486	3.0	criticalItem	False	0.325	40726	7	26	209	2	4	criticalFalse
212.003	3.5	controlItem	n/a	n/a	10740	7	40	210	2	1	n/a
