onset	duration	trial_type	response	response_time	stim_id	stim_version	stim_events	stim_slides	trial_id	run_id	stim_redcross	subsequent_response_type
2.0289	n/a	n/a	n/a	n/a	81000	8	10	0	1	1	n/a	n/a
6.0263	3.5	genericItem	n/a	n/a	11001	1	10	1	2	1	n/a	n/a
10.0275	3.5	genericItem	n/a	n/a	11002	1	10	2	3	1	n/a	n/a
14.03	3.5	criticalItem	n/a	n/a	21003	2	10	3	4	1	n/a	criticalTrue
18.0286	3.5	genericItem	n/a	n/a	11004	1	10	4	5	1	n/a	n/a
22.03	3.5	criticalItem	n/a	n/a	21005	2	10	5	6	1	n/a	criticalFoil
26.0276	3.5	genericItem	n/a	n/a	11006	1	10	6	7	1	n/a	n/a
30.0277	3.5	genericItem	n/a	n/a	11007	1	10	7	8	1	n/a	n/a
34.0286	3.5	criticalItem	n/a	n/a	21008	2	10	8	9	1	n/a	criticalFoil
38.0272	3.5	genericItem	n/a	n/a	11009	1	10	9	10	1	n/a	n/a
42.0283	3.5	criticalItem	n/a	n/a	21010	2	10	10	11	1	n/a	criticalFalse
46.0275	3.5	genericItem	n/a	n/a	11011	1	10	11	12	1	n/a	n/a
50.0272	3.5	genericItem	n/a	n/a	11012	1	10	12	13	1	n/a	n/a
54.0275	3.5	genericItem	n/a	n/a	11013	1	10	13	14	1	n/a	n/a
58.0265	3.5	genericItem	n/a	n/a	11014	1	10	14	15	1	n/a	n/a
62.0292	3.5	criticalItem	n/a	n/a	21015	2	10	15	16	1	n/a	criticalTrue
66.0287	3.5	genericItem	1	2.218	11016	1	10	16	17	1	1	n/a
70.0301	3.5	controlItem	n/a	n/a	11017	1	10	17	18	1	n/a	controlFoil1
74.0303	3.5	criticalItem	n/a	n/a	21018	2	10	18	19	1	n/a	criticalFalse
78.0297	3.5	controlItem	n/a	n/a	11019	1	10	19	20	1	n/a	controlTrue
82.0293	3.5	criticalItem	n/a	n/a	21020	2	10	20	21	1	n/a	criticalTrue
86.0307	3.5	controlItem	n/a	n/a	11021	1	10	21	22	1	n/a	controlTrue
90.0291	3.5	genericItem	1	0.914	11022	1	10	22	23	1	1	n/a
94.028	3.5	criticalItem	n/a	n/a	21023	2	10	23	24	1	n/a	criticalFalse
98.0271	3.5	genericItem	n/a	n/a	11024	1	10	24	25	1	n/a	n/a
102.029	3.5	genericItem	n/a	n/a	11025	1	10	25	26	1	n/a	n/a
106.029	3.5	criticalItem	n/a	n/a	21026	2	10	26	27	1	n/a	criticalFoil
110.028	3.5	genericItem	n/a	n/a	11027	1	10	27	28	1	n/a	n/a
114.027	3.5	controlItem	n/a	n/a	11028	1	10	28	29	1	n/a	controlTrue
118.026	3.5	controlItem	n/a	n/a	11029	1	10	29	30	1	n/a	controlTrue
122.028	3.5	genericItem	n/a	n/a	11030	1	10	30	31	1	n/a	n/a
126.027	3.5	controlItem	n/a	n/a	11031	1	10	31	32	1	n/a	controlFoil2
130.026	3.5	genericItem	n/a	n/a	11032	1	10	32	33	1	n/a	n/a
134.027	3.5	criticalItem	n/a	n/a	21033	2	10	33	34	1	n/a	criticalFalse
138.027	3.5	genericItem	n/a	n/a	11034	1	10	34	35	1	n/a	n/a
142.03	3.5	criticalItem	n/a	n/a	21035	2	10	35	36	1	n/a	criticalFalse
146.026	3.5	genericItem	n/a	n/a	11036	1	10	36	37	1	n/a	n/a
150.027	3.5	controlItem	n/a	n/a	11037	1	10	37	38	1	n/a	controlFoil1
154.028	3.5	controlItem	n/a	n/a	11038	1	10	38	39	1	n/a	controlTrue
158.028	3.5	controlItem	n/a	n/a	11039	1	10	39	40	1	n/a	controlTrue
162.028	3.5	controlItem	n/a	n/a	11040	1	10	40	41	1	n/a	controlFoil2
166.028	3.5	genericItem	1	1.023	11041	1	10	41	42	1	1	n/a
170.027	3.5	genericItem	n/a	n/a	11042	1	10	42	43	1	n/a	n/a
174.027	3.5	genericItem	n/a	n/a	11043	1	10	43	44	1	n/a	n/a
178.027	3.5	genericItem	n/a	n/a	11044	1	10	44	45	1	n/a	n/a
182.029	3.5	criticalItem	n/a	n/a	21045	2	10	45	46	1	n/a	criticalFalse
186.028	3.5	controlItem	n/a	n/a	11046	1	10	46	47	1	n/a	controlFoil2
190.027	3.5	genericItem	n/a	n/a	11047	1	10	47	48	1	n/a	n/a
194.03	3.5	genericItem	n/a	n/a	11048	1	10	48	49	1	n/a	n/a
198.027	3.5	controlItem	n/a	n/a	11049	1	10	49	50	1	n/a	controlTrue
202.028	3.5	genericItem	n/a	n/a	11050	1	10	50	51	1	n/a	n/a
