onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
2.0076	n/a	n/a	n/a	n/a	80200	2	0	445	4	8	n/a
12.007	3.5	criticalItem	n/a	n/a	10228	2	28	446	4	1	n/a
15.4905	3.0	criticalItem	n/a	n/a	20228	2	28	447	4	0	n/a
18.4902	3.0	criticalItem	True	0.284	20228	2	28	448	4	2	criticalTrue
22.0059	3.5	controlItem	n/a	n/a	10230	2	30	449	4	1	n/a
25.4905	3.0	controlItem	n/a	n/a	60230	2	30	450	4	0	n/a
28.489	3.0	controlItem	Foil1	0.325	60230	2	30	451	4	6	controlFoil1
32.0053	3.5	controlItem	n/a	n/a	10248	2	48	452	4	1	n/a
35.4896	3.0	controlItem	n/a	n/a	40248	2	48	453	4	0	n/a
38.4892	3.0	controlItem	Foil2	0.646	40248	2	48	454	4	4	controlFoil2
42.0036	3.5	controlItem	n/a	n/a	10222	2	22	455	4	1	n/a
45.4887	3.0	controlItem	n/a	n/a	60222	2	22	456	4	0	n/a
48.4885	3.0	controlItem	Foil1	0.508	60222	2	22	457	4	6	controlFoil1
52.0024	3.5	criticalItem	n/a	n/a	10219	2	19	458	4	1	n/a
55.4859	3.0	criticalItem	n/a	n/a	20219	2	19	459	4	0	n/a
58.4875	3.0	criticalItem	False	0.298	20219	2	19	460	4	2	criticalFalse
62.0023	3.5	criticalItem	n/a	n/a	10231	2	31	461	4	1	n/a
65.4854	3.0	criticalItem	n/a	n/a	40231	2	31	462	4	0	n/a
68.4851	3.0	criticalItem	False	0.288	40231	2	31	463	4	4	criticalFalse
72.0007	3.5	controlItem	n/a	n/a	10204	2	4	464	4	1	n/a
75.4856	3.0	controlItem	n/a	n/a	40204	2	4	465	4	0	n/a
78.4845	3.0	controlItem	True	0.567	40204	2	4	466	4	4	controlTrue
81.9994	3.5	criticalItem	n/a	n/a	10249	2	49	467	4	1	n/a
85.4836	3.0	criticalItem	n/a	n/a	60249	2	49	468	4	0	n/a
88.4831	3.0	criticalItem	True	0.393	60249	2	49	469	4	6	criticalTrue
92.0153	3.5	criticalItem	n/a	n/a	10225	2	25	470	4	1	n/a
95.4991	3.0	criticalItem	n/a	n/a	30225	2	25	471	4	0	n/a
98.4988	3.0	criticalItem	Foil	0.308	30225	2	25	472	4	3	criticalFoil
102.014	3.5	criticalItem	n/a	n/a	10236	2	36	473	4	1	n/a
105.498	3.0	criticalItem	n/a	n/a	70236	2	36	474	4	0	n/a
108.498	3.0	criticalItem	True	0.306	70236	2	36	475	4	7	criticalTrue
112.013	3.5	criticalItem	n/a	n/a	10234	2	34	476	4	1	n/a
115.498	3.0	criticalItem	n/a	n/a	20234	2	34	477	4	0	n/a
118.497	3.0	criticalItem	False	1.015	20234	2	34	478	4	2	criticalFalse
122.012	3.5	controlItem	n/a	n/a	10237	2	37	479	4	1	n/a
125.496	3.0	controlItem	n/a	n/a	30237	2	37	480	4	0	n/a
128.496	3.0	controlItem	Foil1	0.787	30237	2	37	481	4	3	controlFoil1
132.012	3.5	criticalItem	n/a	n/a	10214	2	14	482	4	1	n/a
135.495	3.0	criticalItem	n/a	n/a	50214	2	14	483	4	0	n/a
138.499	3.0	criticalItem	True	0.378	50214	2	14	484	4	5	criticalTrue
142.011	3.5	criticalItem	n/a	n/a	10245	2	45	485	4	1	n/a
145.494	3.0	criticalItem	n/a	n/a	50245	2	45	486	4	0	n/a
148.493	3.0	criticalItem	Foil	1.083	50245	2	45	487	4	5	criticalFoil
152.01	3.5	controlItem	n/a	n/a	10232	2	32	488	4	1	n/a
155.493	3.0	controlItem	n/a	n/a	50232	2	32	489	4	0	n/a
158.494	3.0	controlItem	Foil1	0.378	50232	2	32	490	4	5	controlFoil1
162.008	3.5	criticalItem	n/a	n/a	10223	2	23	491	4	1	n/a
165.492	3.0	criticalItem	n/a	n/a	50223	2	23	492	4	0	n/a
168.492	3.0	criticalItem	Foil	0.354	50223	2	23	493	4	5	criticalFoil
172.007	3.5	controlItem	n/a	n/a	10235	2	35	494	4	1	n/a
175.491	3.0	controlItem	n/a	n/a	60235	2	35	495	4	0	n/a
178.491	3.0	controlItem	True	0.245	60235	2	35	496	4	6	controlTrue
182.006	3.5	controlItem	n/a	n/a	10217	2	17	497	4	1	n/a
185.49	3.0	controlItem	n/a	n/a	20217	2	17	498	4	0	n/a
188.49	3.0	controlItem	True	0.34	20217	2	17	499	4	2	controlTrue
192.006	3.5	controlItem	n/a	n/a	10207	2	7	500	4	1	n/a
195.489	3.0	controlItem	n/a	n/a	50207	2	7	501	4	0	n/a
198.49	3.0	controlItem	True	0.682	50207	2	7	502	4	5	controlTrue
202.004	3.5	controlItem	n/a	n/a	10246	2	46	503	4	1	n/a
205.489	3.0	controlItem	n/a	n/a	70246	2	46	504	4	0	n/a
208.489	3.0	controlItem	True	0.333	70246	2	46	505	4	7	controlTrue
212.003	3.5	criticalItem	n/a	n/a	10238	2	38	506	4	1	n/a
215.488	3.0	criticalItem	n/a	n/a	40238	2	38	507	4	0	n/a
218.489	3.0	criticalItem	False	0.294	40238	2	38	508	4	4	criticalFalse
222.002	3.5	controlItem	n/a	n/a	10242	2	42	509	4	1	n/a
225.486	3.0	controlItem	n/a	n/a	30242	2	42	510	4	0	n/a
228.485	3.0	controlItem	Foil2	0.294	30242	2	42	511	4	3	controlFoil2
232.001	3.5	criticalItem	n/a	n/a	10241	2	41	512	4	1	n/a
235.485	3.0	criticalItem	n/a	n/a	50241	2	41	513	4	0	n/a
238.484	3.0	criticalItem	False	0.286	50241	2	41	514	4	5	criticalFalse
242	3.5	controlItem	n/a	n/a	10205	2	5	515	4	1	n/a
245.484	3.0	controlItem	n/a	n/a	60205	2	5	516	4	0	n/a
248.484	3.0	controlItem	True	1.041	60205	2	5	517	4	6	controlTrue
251.999	n/a	n/a	n/a	n/a	90200	2	0	518	4	9	n/a
256.016	n/a	n/a	n/a	n/a	80400	4	0	519	4	8	n/a
266.015	3.5	criticalItem	n/a	n/a	10417	4	17	520	4	1	n/a
269.499	3.0	criticalItem	n/a	n/a	50417	4	17	521	4	0	n/a
272.498	3.0	criticalItem	True	0.332	50417	4	17	522	4	5	criticalTrue
276.013	3.5	controlItem	n/a	n/a	10416	4	16	523	4	1	n/a
279.497	3.0	controlItem	n/a	n/a	70416	4	16	524	4	0	n/a
282.499	3.0	controlItem	True	0.263	70416	4	16	525	4	7	controlTrue
286.012	3.5	controlItem	n/a	n/a	10442	4	42	526	4	1	n/a
289.497	3.0	controlItem	n/a	n/a	30442	4	42	527	4	0	n/a
292.496	3.0	controlItem	True	0.262	30442	4	42	528	4	3	controlTrue
296.012	3.5	controlItem	n/a	n/a	10422	4	22	529	4	1	n/a
299.495	3.0	controlItem	n/a	n/a	60422	4	22	530	4	0	n/a
302.495	3.0	controlItem	True	0.307	60422	4	22	531	4	6	controlTrue
306.011	3.5	criticalItem	n/a	n/a	10407	4	7	532	4	1	n/a
309.494	3.0	criticalItem	n/a	n/a	50407	4	7	533	4	0	n/a
312.494	3.0	criticalItem	True	0.282	50407	4	7	534	4	5	criticalTrue
316.01	3.5	criticalItem	n/a	n/a	10411	4	11	535	4	1	n/a
319.492	3.0	criticalItem	n/a	n/a	40411	4	11	536	4	0	n/a
322.492	3.0	criticalItem	True	0.295	40411	4	11	537	4	4	criticalTrue
326.009	3.5	criticalItem	n/a	n/a	10436	4	36	538	4	1	n/a
329.492	3.0	criticalItem	n/a	n/a	60436	4	36	539	4	0	n/a
332.492	3.0	criticalItem	True	0.698	60436	4	36	540	4	6	criticalTrue
336.008	3.5	criticalItem	n/a	n/a	10419	4	19	541	4	1	n/a
339.493	3.0	criticalItem	n/a	n/a	70419	4	19	542	4	0	n/a
342.491	3.0	criticalItem	False	0.327	70419	4	19	543	4	7	criticalFalse
346.007	3.5	controlItem	n/a	n/a	10448	4	48	544	4	1	n/a
349.49	3.0	controlItem	n/a	n/a	40448	4	48	545	4	0	n/a
352.49	3.0	controlItem	Foil1	0.41	40448	4	48	546	4	4	controlFoil1
356.006	3.5	controlItem	n/a	n/a	10412	4	12	547	4	1	n/a
359.489	3.0	controlItem	n/a	n/a	60412	4	12	548	4	0	n/a
362.488	3.0	controlItem	Foil1	0.26	60412	4	12	549	4	6	controlFoil1
366.007	3.5	criticalItem	n/a	n/a	10415	4	15	550	4	1	n/a
369.49	3.0	criticalItem	n/a	n/a	20415	4	15	551	4	0	n/a
372.49	3.0	criticalItem	True	0.438	20415	4	15	552	4	2	criticalTrue
376.004	3.5	criticalItem	n/a	n/a	10449	4	49	553	4	1	n/a
379.489	3.0	criticalItem	n/a	n/a	50449	4	49	554	4	0	n/a
382.489	3.0	criticalItem	Foil	0.284	50449	4	49	555	4	5	criticalFoil
386.003	3.5	criticalItem	n/a	n/a	10429	4	29	556	4	1	n/a
389.486	3.0	criticalItem	n/a	n/a	40429	4	29	557	4	0	n/a
392.486	3.0	criticalItem	False	0.309	40429	4	29	558	4	4	criticalFalse
396.002	3.5	controlItem	n/a	n/a	10444	4	44	559	4	1	n/a
399.485	3.0	controlItem	n/a	n/a	40444	4	44	560	4	0	n/a
402.485	3.0	controlItem	Foil2	1.12	40444	4	44	561	4	4	controlFoil2
406.001	3.5	criticalItem	n/a	n/a	10424	4	24	562	4	1	n/a
409.484	3.0	criticalItem	n/a	n/a	20424	4	24	563	4	0	n/a
412.484	3.0	criticalItem	True	0.338	20424	4	24	564	4	2	criticalTrue
