onset	duration	trial_type	response	response_time	stim_id	stim_version	stim_events	stim_slides	trial_id	run_id	stim_redcross	subsequent_response_type
2.0363	n/a	n/a	n/a	n/a	80500	8	5	0	211	3	n/a	n/a
6.024	3.5	genericItem	n/a	n/a	10501	1	5	1	212	3	n/a	n/a
10.0245	3.5	genericItem	n/a	n/a	10502	1	5	2	213	3	n/a	n/a
14.0243	3.5	criticalItem	n/a	n/a	10503	1	5	3	214	3	n/a	criticalTrue
18.0243	3.5	genericItem	n/a	n/a	10504	1	5	4	215	3	n/a	n/a
22.0244	3.5	criticalItem	n/a	n/a	10505	1	5	5	216	3	n/a	criticalFalse
26.0239	3.5	genericItem	n/a	n/a	10506	1	5	6	217	3	n/a	n/a
30.023	3.5	genericItem	1	0.478	10507	1	5	7	218	3	1	n/a
34.0233	3.5	genericItem	n/a	n/a	10508	1	5	8	219	3	n/a	n/a
38.0242	3.5	genericItem	n/a	n/a	10509	1	5	9	220	3	n/a	n/a
42.0236	3.5	genericItem	1	0.301	10510	1	5	10	221	3	1	n/a
46.0241	3.5	genericItem	n/a	n/a	10511	1	5	11	222	3	n/a	n/a
50.0238	3.5	genericItem	n/a	n/a	10512	1	5	12	223	3	n/a	n/a
54.0235	3.5	genericItem	1	0.293	10513	1	5	13	224	3	1	n/a
58.023	3.5	controlItem	n/a	n/a	10514	1	5	14	225	3	n/a	controlFoil1
62.0237	3.5	controlItem	n/a	n/a	10515	1	5	15	226	3	n/a	controlFoil2
66.0236	3.5	criticalItem	n/a	n/a	10516	1	5	16	227	3	n/a	criticalTrue
70.0234	3.5	controlItem	n/a	n/a	10517	1	5	17	228	3	n/a	controlFoil1
74.0245	3.5	controlItem	n/a	n/a	10518	1	5	18	229	3	n/a	controlFoil1
78.0235	3.5	criticalItem	n/a	n/a	10519	1	5	19	230	3	n/a	criticalFalse
82.0241	3.5	genericItem	n/a	n/a	10520	1	5	20	231	3	n/a	n/a
86.0234	3.5	criticalItem	n/a	n/a	10521	1	5	21	232	3	n/a	criticalFalse
90.0238	3.5	controlItem	n/a	n/a	10522	1	5	22	233	3	n/a	controlFoil1
94.0248	3.5	criticalItem	n/a	n/a	10523	1	5	23	234	3	n/a	criticalTrue
98.0234	3.5	controlItem	n/a	n/a	10524	1	5	24	235	3	n/a	controlTrue
102.024	3.5	controlItem	n/a	n/a	10525	1	5	25	236	3	n/a	controlTrue
106.024	3.5	criticalItem	n/a	n/a	10526	1	5	26	237	3	n/a	criticalTrue
110.024	3.5	controlItem	n/a	n/a	10527	1	5	27	238	3	n/a	controlFoil1
114.023	3.5	genericItem	n/a	n/a	10528	1	5	28	239	3	n/a	n/a
118.025	3.5	genericItem	n/a	n/a	10529	1	5	29	240	3	n/a	n/a
122.023	3.5	genericItem	n/a	n/a	10530	1	5	30	241	3	n/a	n/a
126.024	3.5	criticalItem	n/a	n/a	10531	1	5	31	242	3	n/a	criticalFoil
130.024	3.5	controlItem	n/a	n/a	10532	1	5	32	243	3	n/a	controlFoil1
134.024	3.5	genericItem	n/a	n/a	10533	1	5	33	244	3	n/a	n/a
138.024	3.5	genericItem	n/a	n/a	10534	1	5	34	245	3	n/a	n/a
