onset	duration	trial_type	response	response_time	stim_id	stim_version	stim_events	stim_slides	trial_id	run_id	stim_redcross	subsequent_response_type
2.1098	n/a	n/a	n/a	n/a	80300	8	3	0	1	1	n/a	n/a
6.1027	3.5	genericItem	n/a	n/a	10301	1	3	1	2	1	n/a	n/a
10.0252	3.5	genericItem	n/a	n/a	10302	1	3	2	3	1	n/a	n/a
14.0242	3.5	controlItem	n/a	n/a	10303	1	3	3	4	1	n/a	controlTrue
18.0826	3.5	genericItem	n/a	n/a	10304	1	3	4	5	1	n/a	n/a
22.084	3.5	criticalItem	n/a	n/a	10305	1	3	5	6	1	n/a	criticalTrue
26.0818	3.5	genericItem	1	0.384	10306	1	3	6	7	1	1	n/a
30.024	3.5	genericItem	n/a	n/a	10307	1	3	7	8	1	n/a	n/a
34.0787	3.5	genericItem	n/a	n/a	10308	1	3	8	9	1	n/a	n/a
38.0938	3.5	controlItem	n/a	n/a	10309	1	3	9	10	1	n/a	controlTrue
42.0612	3.5	genericItem	1	0.78	10310	1	3	10	11	1	1	n/a
46.0241	3.5	genericItem	n/a	n/a	10311	1	3	11	12	1	n/a	n/a
50.0243	3.5	genericItem	n/a	n/a	10312	1	3	12	13	1	n/a	n/a
54.0251	3.5	controlItem	n/a	n/a	10313	1	3	13	14	1	n/a	controlTrue
58.0247	3.5	genericItem	n/a	n/a	10314	1	3	14	15	1	n/a	n/a
62.024	3.5	genericItem	n/a	n/a	10315	1	3	15	16	1	n/a	n/a
66.0243	3.5	criticalItem	n/a	n/a	10316	1	3	16	17	1	n/a	criticalTrue
70.0238	3.5	controlItem	n/a	n/a	10317	1	3	17	18	1	n/a	controlTrue
74.0246	3.5	genericItem	n/a	n/a	10318	1	3	18	19	1	n/a	n/a
78.0242	3.5	criticalItem	n/a	n/a	10319	1	3	19	20	1	n/a	criticalFalse
82.0247	3.5	controlItem	n/a	n/a	10320	1	3	20	21	1	n/a	controlTrue
86.0246	3.5	genericItem	n/a	n/a	10321	1	3	21	22	1	n/a	n/a
90.024	3.5	criticalItem	n/a	n/a	10322	1	3	22	23	1	n/a	criticalTrue
94.0241	3.5	genericItem	n/a	n/a	10323	1	3	23	24	1	n/a	n/a
98.036	3.5	criticalItem	n/a	n/a	10324	1	3	24	25	1	n/a	criticalFalse
102.049	3.5	controlItem	n/a	n/a	10325	1	3	25	26	1	n/a	controlTrue
106.024	3.5	genericItem	n/a	n/a	10326	1	3	26	27	1	n/a	n/a
110.08	3.5	criticalItem	n/a	n/a	10327	1	3	27	28	1	n/a	criticalTrue
