onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
2.00944	n/a	n/a	n/a	n/a	80900	9	0	445	4	8	n/a
12.0067	3.5	criticalItem	n/a	n/a	10908	9	8	446	4	1	n/a
15.4913	3.0	criticalItem	n/a	n/a	20908	9	8	447	4	0	n/a
18.4911	3.0	criticalItem	False	0.408	20908	9	8	448	4	2	criticalFalse
22.0065	3.5	criticalItem	n/a	n/a	10924	9	24	449	4	1	n/a
25.4889	3.0	criticalItem	n/a	n/a	50924	9	24	450	4	0	n/a
28.4892	3.0	criticalItem	Foil	0.433	50924	9	24	451	4	5	criticalFoil
32.0061	3.5	controlItem	n/a	n/a	10911	9	11	452	4	1	n/a
35.488	3.0	controlItem	n/a	n/a	50911	9	11	453	4	0	n/a
38.4891	3.0	controlItem	True	0.527	50911	9	11	454	4	5	controlTrue
42.0036	3.5	criticalItem	n/a	n/a	10910	9	10	455	4	1	n/a
45.4884	3.0	criticalItem	n/a	n/a	40910	9	10	456	4	0	n/a
48.4872	3.0	criticalItem	False	0.444	40910	9	10	457	4	4	criticalFalse
52.0034	3.5	criticalItem	n/a	n/a	10922	9	22	458	4	1	n/a
55.4864	3.0	criticalItem	n/a	n/a	70922	9	22	459	4	0	n/a
58.4861	3.0	criticalItem	False	0.488	70922	9	22	460	4	7	criticalFalse
62.0015	3.5	criticalItem	n/a	n/a	10941	9	41	461	4	1	n/a
65.4862	3.0	criticalItem	n/a	n/a	20941	9	41	462	4	0	n/a
68.4852	3.0	criticalItem	True	0.479	20941	9	41	463	4	2	criticalTrue
72.0012	3.5	controlItem	n/a	n/a	10950	9	50	464	4	1	n/a
75.4845	3.0	controlItem	n/a	n/a	20950	9	50	465	4	0	n/a
78.4849	3.0	controlItem	True	0.521	20950	9	50	466	4	2	controlTrue
82.0014	3.5	controlItem	n/a	n/a	10903	9	3	467	4	1	n/a
85.4842	3.0	controlItem	n/a	n/a	60903	9	3	468	4	0	n/a
88.4831	3.0	controlItem	Foil1	0.44	60903	9	3	469	4	6	controlFoil1
91.9991	3.5	criticalItem	n/a	n/a	10926	9	26	470	4	1	n/a
95.4821	3.0	criticalItem	n/a	n/a	60926	9	26	471	4	0	n/a
98.4822	3.0	criticalItem	False	0.447	60926	9	26	472	4	6	criticalFalse
102.015	3.5	controlItem	n/a	n/a	10915	9	15	473	4	1	n/a
105.497	3.0	controlItem	n/a	n/a	40915	9	15	474	4	0	n/a
108.498	3.0	controlItem	True	0.435	40915	9	15	475	4	4	controlTrue
112.013	3.5	criticalItem	n/a	n/a	10935	9	35	476	4	1	n/a
115.497	3.0	criticalItem	n/a	n/a	40935	9	35	477	4	0	n/a
118.498	3.0	criticalItem	False	0.4	40935	9	35	478	4	4	criticalFalse
122.014	3.5	controlItem	n/a	n/a	10909	9	9	479	4	1	n/a
125.497	3.0	controlItem	n/a	n/a	40909	9	9	480	4	0	n/a
128.496	3.0	controlItem	True	0.347	40909	9	9	481	4	4	controlTrue
132.012	3.5	controlItem	n/a	n/a	10905	9	5	482	4	1	n/a
135.495	3.0	controlItem	n/a	n/a	50905	9	5	483	4	0	n/a
138.495	3.0	controlItem	Foil1	0.546	50905	9	5	484	4	5	controlFoil1
142.01	3.5	criticalItem	n/a	n/a	10928	9	28	485	4	1	n/a
145.493	3.0	criticalItem	n/a	n/a	60928	9	28	486	4	0	n/a
148.494	3.0	criticalItem	True	0.496	60928	9	28	487	4	6	criticalTrue
152.011	3.5	criticalItem	n/a	n/a	10904	9	4	488	4	1	n/a
155.493	3.0	criticalItem	n/a	n/a	40904	9	4	489	4	0	n/a
158.493	3.0	criticalItem	False	0.389	40904	9	4	490	4	4	criticalFalse
162.009	3.5	controlItem	n/a	n/a	10917	9	17	491	4	1	n/a
165.492	3.0	controlItem	n/a	n/a	60917	9	17	492	4	0	n/a
168.492	3.0	controlItem	True	0.532	60917	9	17	493	4	6	controlTrue
172.009	3.5	controlItem	n/a	n/a	10931	9	31	494	4	1	n/a
175.49	3.0	controlItem	n/a	n/a	50931	9	31	495	4	0	n/a
178.491	3.0	controlItem	True	0.398	50931	9	31	496	4	5	controlTrue
182.008	3.5	criticalItem	n/a	n/a	10919	9	19	497	4	1	n/a
185.49	3.0	criticalItem	n/a	n/a	50919	9	19	498	4	0	n/a
188.49	3.0	criticalItem	Foil	0.425	50919	9	19	499	4	5	criticalFoil
192.007	3.5	controlItem	n/a	n/a	10945	9	45	500	4	1	n/a
195.491	3.0	controlItem	n/a	n/a	20945	9	45	501	4	0	n/a
198.488	3.0	controlItem	True	0.718	20945	9	45	502	4	2	controlTrue
202.004	3.5	criticalItem	n/a	n/a	10913	9	13	503	4	1	n/a
205.488	3.0	criticalItem	n/a	n/a	40913	9	13	504	4	0	n/a
208.488	3.0	criticalItem	True	0.842	40913	9	13	505	4	4	criticalTrue
212.003	3.5	criticalItem	n/a	n/a	10949	9	49	506	4	1	n/a
215.488	3.0	criticalItem	n/a	n/a	40949	9	49	507	4	0	n/a
218.487	3.0	criticalItem	Foil	0.602	40949	9	49	508	4	4	criticalFoil
222.004	3.5	controlItem	n/a	n/a	10947	9	47	509	4	1	n/a
225.485	3.0	controlItem	n/a	n/a	60947	9	47	510	4	0	n/a
228.486	3.0	controlItem	True	0.441	60947	9	47	511	4	6	controlTrue
232.003	3.5	controlItem	n/a	n/a	10943	9	43	512	4	1	n/a
