onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
2.00869	n/a	n/a	n/a	n/a	80200	2	0	297	3	8	n/a
12.0067	3.5	criticalItem	n/a	n/a	10214	2	14	298	3	1	n/a
15.4906	3.0	criticalItem	n/a	n/a	60214	2	14	299	3	0	n/a
18.4886	3.0	criticalItem	True	0.629	60214	2	14	300	3	6	criticalTrue
22.006	3.5	controlItem	n/a	n/a	10222	2	22	301	3	1	n/a
25.4888	3.0	controlItem	n/a	n/a	50222	2	22	302	3	0	n/a
28.4889	3.0	controlItem	Foil1	0.939	50222	2	22	303	3	5	controlFoil1
32.0052	3.5	controlItem	n/a	n/a	10242	2	42	304	3	1	n/a
35.4873	3.0	controlItem	n/a	n/a	70242	2	42	305	3	0	n/a
38.4876	3.0	controlItem	Foil2	0.636	70242	2	42	306	3	7	controlFoil2
42.0025	3.5	controlItem	n/a	n/a	10205	2	5	307	3	1	n/a
45.4867	3.0	controlItem	n/a	n/a	20205	2	5	308	3	0	n/a
48.4851	3.0	controlItem	True	0.471	20205	2	5	309	3	2	controlTrue
52.0025	3.5	criticalItem	n/a	n/a	10241	2	41	310	3	1	n/a
55.4862	3.0	criticalItem	n/a	n/a	60241	2	41	311	3	0	n/a
58.485	3.0	criticalItem	True	2.549	60241	2	41	312	3	6	criticalTrue
62.0013	3.5	controlItem	n/a	n/a	10230	2	30	313	3	1	n/a
65.485	3.0	controlItem	n/a	n/a	30230	2	30	314	3	0	n/a
68.4851	3.0	controlItem	True	0.469	30230	2	30	315	3	3	controlTrue
72.0003	3.5	criticalItem	n/a	n/a	10245	2	45	316	3	1	n/a
75.4837	3.0	criticalItem	n/a	n/a	60245	2	45	317	3	0	n/a
78.4833	3.0	criticalItem	True	0.671	60245	2	45	318	3	6	criticalTrue
81.9993	3.5	controlItem	n/a	n/a	10217	2	17	319	3	1	n/a
85.4822	3.0	controlItem	n/a	n/a	60217	2	17	320	3	0	n/a
88.4823	3.0	controlItem	Foil1	1.135	60217	2	17	321	3	6	controlFoil1
91.9991	3.5	controlItem	n/a	n/a	10237	2	37	322	3	1	n/a
95.4821	3.0	controlItem	n/a	n/a	30237	2	37	323	3	0	n/a
98.4814	3.0	controlItem	Foil2	0.438	30237	2	37	324	3	3	controlFoil2
102.015	3.5	criticalItem	n/a	n/a	10219	2	19	325	3	1	n/a
105.498	3.0	criticalItem	n/a	n/a	70219	2	19	326	3	0	n/a
108.496	3.0	criticalItem	False	0.467	70219	2	19	327	3	7	criticalFalse
112.013	3.5	controlItem	n/a	n/a	10248	2	48	328	3	1	n/a
115.497	3.0	controlItem	n/a	n/a	20248	2	48	329	3	0	n/a
118.496	3.0	controlItem	Foil1	0.428	20248	2	48	330	3	2	controlFoil1
122.011	3.5	controlItem	n/a	n/a	10235	2	35	331	3	1	n/a
125.497	3.0	controlItem	n/a	n/a	50235	2	35	332	3	0	n/a
128.496	3.0	controlItem	True	0.527	50235	2	35	333	3	5	controlTrue
132.011	3.5	criticalItem	n/a	n/a	10231	2	31	334	3	1	n/a
135.494	3.0	criticalItem	n/a	n/a	60231	2	31	335	3	0	n/a
138.494	3.0	criticalItem	True	0.307	60231	2	31	336	3	6	criticalTrue
142.01	3.5	criticalItem	n/a	n/a	10234	2	34	337	3	1	n/a
145.494	3.0	criticalItem	n/a	n/a	30234	2	34	338	3	0	n/a
148.494	3.0	criticalItem	False	0.603	30234	2	34	339	3	3	criticalFalse
152.008	3.5	criticalItem	n/a	n/a	10238	2	38	340	3	1	n/a
155.492	3.0	criticalItem	n/a	n/a	20238	2	38	341	3	0	n/a
158.491	3.0	criticalItem	True	0.871	20238	2	38	342	3	2	criticalTrue
162.007	3.5	controlItem	n/a	n/a	10246	2	46	343	3	1	n/a
165.492	3.0	controlItem	n/a	n/a	70246	2	46	344	3	0	n/a
168.491	3.0	controlItem	True	0.597	70246	2	46	345	3	7	controlTrue
172.008	3.5	controlItem	n/a	n/a	10207	2	7	346	3	1	n/a
175.491	3.0	controlItem	n/a	n/a	20207	2	7	347	3	0	n/a
178.491	3.0	controlItem	Foil1	1.235	20207	2	7	348	3	2	controlFoil1
182.007	3.5	controlItem	n/a	n/a	10204	2	4	349	3	1	n/a
185.489	3.0	controlItem	n/a	n/a	50204	2	4	350	3	0	n/a
188.488	3.0	controlItem	True	0.771	50204	2	4	351	3	5	controlTrue
192.004	3.5	controlItem	n/a	n/a	10232	2	32	352	3	1	n/a
195.487	3.0	controlItem	n/a	n/a	70232	2	32	353	3	0	n/a
198.488	3.0	controlItem	True	0.611	70232	2	32	354	3	7	controlTrue
202.004	3.5	criticalItem	n/a	n/a	10225	2	25	355	3	1	n/a
205.487	3.0	criticalItem	n/a	n/a	40225	2	25	356	3	0	n/a
208.487	3.0	criticalItem	False	0.839	40225	2	25	357	3	4	criticalFalse
212.004	3.5	criticalItem	n/a	n/a	10223	2	23	358	3	1	n/a
215.486	3.0	criticalItem	n/a	n/a	50223	2	23	359	3	0	n/a
218.486	3.0	criticalItem	True	0.644	50223	2	23	360	3	5	criticalTrue
222.002	3.5	criticalItem	n/a	n/a	10228	2	28	361	3	1	n/a
225.484	3.0	criticalItem	n/a	n/a	20228	2	28	362	3	0	n/a
228.484	3.0	criticalItem	Foil	1.125	20228	2	28	363	3	2	criticalFoil
232.001	3.5	criticalItem	n/a	n/a	10249	2	49	364	3	1	n/a
235.485	3.0	criticalItem	n/a	n/a	50249	2	49	365	3	0	n/a
238.484	3.0	criticalItem	Foil	1.462	50249	2	49	366	3	5	criticalFoil
242	3.5	criticalItem	n/a	n/a	10236	2	36	367	3	1	n/a
245.484	3.0	criticalItem	n/a	n/a	60236	2	36	368	3	0	n/a
248.484	3.0	criticalItem	True	0.606	60236	2	36	369	3	6	criticalTrue
252.017	n/a	n/a	n/a	n/a	90200	2	0	370	3	9	n/a
256	n/a	n/a	n/a	n/a	80500	5	0	371	3	8	n/a
266.014	3.5	controlItem	n/a	n/a	10522	5	22	372	3	1	n/a
269.498	3.0	controlItem	n/a	n/a	60522	5	22	373	3	0	n/a
