onset	duration	trial_type	response	response_time	stim_id	stim_version	stim_events	stim_slides	trial_id	run_id	stim_redcross	subsequent_response_type
2.0337	n/a	n/a	n/a	n/a	80400	8	4	0	316	4	n/a	n/a
6.0235	3.5	genericItem	n/a	n/a	10401	1	4	1	317	4	n/a	n/a
10.0218	3.5	genericItem	n/a	n/a	10402	1	4	2	318	4	n/a	n/a
14.0236	3.5	genericItem	n/a	n/a	10403	1	4	3	319	4	n/a	n/a
18.0237	3.5	criticalItem	n/a	n/a	20404	2	4	4	320	4	n/a	criticalFalse
22.0235	3.5	genericItem	n/a	n/a	10405	1	4	5	321	4	n/a	n/a
26.0235	3.5	genericItem	n/a	n/a	10406	1	4	6	322	4	n/a	n/a
30.0235	3.5	criticalItem	n/a	n/a	20407	2	4	7	323	4	n/a	criticalFalse
34.0233	3.5	genericItem	n/a	n/a	10408	1	4	8	324	4	n/a	n/a
38.0235	3.5	controlItem	n/a	n/a	10409	1	4	9	325	4	n/a	controlTrue
42.0232	3.5	genericItem	1	0.483	10410	1	4	10	326	4	1	n/a
46.0231	3.5	criticalItem	n/a	n/a	20411	2	4	11	327	4	n/a	criticalFalse
50.0227	3.5	controlItem	n/a	n/a	10412	1	4	12	328	4	n/a	controlTrue
54.0232	3.5	genericItem	1	0.504	10413	1	4	13	329	4	1	n/a
58.0238	3.5	genericItem	n/a	n/a	10414	1	4	14	330	4	n/a	n/a
62.0235	3.5	criticalItem	n/a	n/a	20415	2	4	15	331	4	n/a	criticalTrue
66.0225	3.5	controlItem	n/a	n/a	10416	1	4	16	332	4	n/a	controlFoil1
70.0231	3.5	criticalItem	n/a	n/a	20417	2	4	17	333	4	n/a	criticalTrue
74.0236	3.5	genericItem	n/a	n/a	10418	1	4	18	334	4	n/a	n/a
78.023	3.5	criticalItem	n/a	n/a	20419	2	4	19	335	4	n/a	criticalTrue
82.023	3.5	genericItem	n/a	n/a	10420	1	4	20	336	4	n/a	n/a
86.0232	3.5	genericItem	n/a	n/a	10421	1	4	21	337	4	n/a	n/a
90.0239	3.5	controlItem	n/a	n/a	10422	1	4	22	338	4	n/a	controlFoil1
94.0236	3.5	genericItem	n/a	n/a	10423	1	4	23	339	4	n/a	n/a
98.0241	3.5	criticalItem	n/a	n/a	20424	2	4	24	340	4	n/a	criticalTrue
102.024	3.5	controlItem	n/a	n/a	10425	1	4	25	341	4	n/a	controlFoil2
106.023	3.5	genericItem	n/a	n/a	10426	1	4	26	342	4	n/a	n/a
110.023	3.5	genericItem	n/a	n/a	10427	1	4	27	343	4	n/a	n/a
114.023	3.5	genericItem	n/a	n/a	10428	1	4	28	344	4	n/a	n/a
118.024	3.5	criticalItem	n/a	n/a	20429	2	4	29	345	4	n/a	criticalFoil
122.024	3.5	controlItem	n/a	n/a	10430	1	4	30	346	4	n/a	controlFoil1
126.023	3.5	genericItem	n/a	n/a	10431	1	4	31	347	4	n/a	n/a
130.023	3.5	genericItem	n/a	n/a	10432	1	4	32	348	4	n/a	n/a
134.023	3.5	genericItem	n/a	n/a	10433	1	4	33	349	4	n/a	n/a
138.023	3.5	genericItem	n/a	n/a	10434	1	4	34	350	4	n/a	n/a
142.023	3.5	genericItem	n/a	n/a	10435	1	4	35	351	4	n/a	n/a
146.023	3.5	criticalItem	n/a	n/a	20436	2	4	36	352	4	n/a	criticalFalse
150.023	3.5	genericItem	n/a	n/a	10437	1	4	37	353	4	n/a	n/a
154.024	3.5	criticalItem	n/a	n/a	20438	2	4	38	354	4	n/a	criticalTrue
158.023	3.5	genericItem	n/a	n/a	10439	1	4	39	355	4	n/a	n/a
162.023	3.5	criticalItem	n/a	n/a	20440	2	4	40	356	4	n/a	criticalTrue
166.023	3.5	genericItem	1	0.395	10441	1	4	41	357	4	1	n/a
170.023	3.5	controlItem	n/a	n/a	10442	1	4	42	358	4	n/a	controlTrue
174.024	3.5	controlItem	n/a	n/a	10443	1	4	43	359	4	n/a	controlFoil1
178.023	3.5	controlItem	n/a	n/a	10444	1	4	44	360	4	n/a	controlFoil2
182.024	3.5	genericItem	n/a	n/a	10445	1	4	45	361	4	n/a	n/a
186.023	3.5	controlItem	n/a	n/a	10446	1	4	46	362	4	n/a	controlTrue
190.023	3.5	genericItem	n/a	n/a	10447	1	4	47	363	4	n/a	n/a
194.023	3.5	controlItem	n/a	n/a	10448	1	4	48	364	4	n/a	controlFoil1
198.024	3.5	criticalItem	n/a	n/a	20449	2	4	49	365	4	n/a	criticalFoil
202.023	3.5	controlItem	n/a	n/a	10450	1	4	50	366	4	n/a	controlFoil2
206.023	n/a	n/a	n/a	n/a	90400	9	4	0	367	4	n/a	n/a
210.024	n/a	n/a	n/a	n/a	81000	8	10	0	368	4	n/a	n/a
214.023	3.5	genericItem	n/a	n/a	11001	1	10	1	369	4	n/a	n/a
218.024	3.5	genericItem	n/a	n/a	11002	1	10	2	370	4	n/a	n/a
222.024	3.5	criticalItem	n/a	n/a	21003	2	10	3	371	4	n/a	criticalFalse
226.023	3.5	genericItem	n/a	n/a	11004	1	10	4	372	4	n/a	n/a
230.023	3.5	criticalItem	n/a	n/a	21005	2	10	5	373	4	n/a	criticalFalse
234.023	3.5	genericItem	1	0.504	11006	1	10	6	374	4	1	n/a
238.023	3.5	genericItem	n/a	n/a	11007	1	10	7	375	4	n/a	n/a
242.023	3.5	criticalItem	n/a	n/a	21008	2	10	8	376	4	n/a	criticalTrue
246.023	3.5	genericItem	n/a	n/a	11009	1	10	9	377	4	n/a	n/a
250.023	3.5	criticalItem	n/a	n/a	21010	2	10	10	378	4	n/a	criticalTrue
254.023	3.5	genericItem	n/a	n/a	11011	1	10	11	379	4	n/a	n/a
258.023	3.5	genericItem	n/a	n/a	11012	1	10	12	380	4	n/a	n/a
262.023	3.5	genericItem	n/a	n/a	11013	1	10	13	381	4	n/a	n/a
266.023	3.5	genericItem	1	0.494	11014	1	10	14	382	4	1	n/a
270.024	3.5	criticalItem	n/a	n/a	21015	2	10	15	383	4	n/a	criticalFalse
274.023	3.5	genericItem	n/a	n/a	11016	1	10	16	384	4	n/a	n/a
278.023	3.5	controlItem	n/a	n/a	11017	1	10	17	385	4	n/a	controlFoil2
282.023	3.5	criticalItem	n/a	n/a	21018	2	10	18	386	4	n/a	criticalFalse
286.024	3.5	controlItem	n/a	n/a	11019	1	10	19	387	4	n/a	controlTrue
290.023	3.5	criticalItem	n/a	n/a	21020	2	10	20	388	4	n/a	criticalTrue
294.023	3.5	controlItem	n/a	n/a	11021	1	10	21	389	4	n/a	controlFoil2
298.023	3.5	genericItem	n/a	n/a	11022	1	10	22	390	4	n/a	n/a
302.022	3.5	criticalItem	n/a	n/a	21023	2	10	23	391	4	n/a	criticalTrue
306.023	3.5	genericItem	n/a	n/a	11024	1	10	24	392	4	n/a	n/a
310.023	3.5	genericItem	n/a	n/a	11025	1	10	25	393	4	n/a	n/a
314.024	3.5	criticalItem	n/a	n/a	21026	2	10	26	394	4	n/a	criticalFoil
318.024	3.5	genericItem	n/a	n/a	11027	1	10	27	395	4	n/a	n/a
322.023	3.5	controlItem	n/a	n/a	11028	1	10	28	396	4	n/a	controlTrue
326.024	3.5	controlItem	n/a	n/a	11029	1	10	29	397	4	n/a	controlTrue
330.023	3.5	genericItem	n/a	n/a	11030	1	10	30	398	4	n/a	n/a
