onset	duration	trial_type	response	response_time	stim_id	stim_version	stim_events	stim_slides	trial_id	run_id	stim_redcross	subsequent_response_type
2.0288	n/a	n/a	n/a	n/a	80900	8	9	0	1	1	n/a	n/a
6.0243	3.5	genericItem	n/a	n/a	10901	1	9	1	2	1	n/a	n/a
10.024	3.5	genericItem	n/a	n/a	10902	1	9	2	3	1	n/a	n/a
14.0234	3.5	controlItem	n/a	n/a	10903	1	9	3	4	1	n/a	controlTrue
18.0229	3.5	criticalItem	n/a	n/a	20904	2	9	4	5	1	n/a	criticalTrue
22.0261	3.5	controlItem	n/a	n/a	10905	1	9	5	6	1	n/a	controlTrue
26.0246	3.5	genericItem	n/a	n/a	10906	1	9	6	7	1	n/a	n/a
30.0243	3.5	genericItem	n/a	n/a	10907	1	9	7	8	1	n/a	n/a
34.0247	3.5	criticalItem	n/a	n/a	20908	2	9	8	9	1	n/a	criticalFalse
38.0242	3.5	controlItem	n/a	n/a	10909	1	9	9	10	1	n/a	controlFoil2
42.0253	3.5	criticalItem	n/a	n/a	20910	2	9	10	11	1	n/a	criticalTrue
46.0253	3.5	controlItem	n/a	n/a	10911	1	9	11	12	1	n/a	controlTrue
50.024	3.5	genericItem	n/a	n/a	10912	1	9	12	13	1	n/a	n/a
54.0241	3.5	criticalItem	n/a	n/a	20913	2	9	13	14	1	n/a	criticalTrue
58.0245	3.5	genericItem	n/a	n/a	10914	1	9	14	15	1	n/a	n/a
62.0239	3.5	controlItem	n/a	n/a	10915	1	9	15	16	1	n/a	controlTrue
66.0244	3.5	genericItem	n/a	n/a	10916	1	9	16	17	1	n/a	n/a
70.0253	3.5	controlItem	n/a	n/a	10917	1	9	17	18	1	n/a	controlTrue
74.0254	3.5	genericItem	n/a	n/a	10918	1	9	18	19	1	n/a	n/a
78.025	3.5	criticalItem	n/a	n/a	20919	2	9	19	20	1	n/a	criticalFalse
82.0244	3.5	genericItem	n/a	n/a	10920	1	9	20	21	1	n/a	n/a
86.0248	3.5	genericItem	n/a	n/a	10921	1	9	21	22	1	n/a	n/a
90.0246	3.5	criticalItem	n/a	n/a	20922	2	9	22	23	1	n/a	criticalFalse
94.0242	3.5	controlItem	n/a	n/a	10923	1	9	23	24	1	n/a	controlFoil2
