onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
2.00923	n/a	n/a	n/a	n/a	80500	5	0	445	4	8	n/a
12.007	3.5	controlItem	n/a	n/a	10525	5	25	446	4	1	n/a
15.4906	3.0	controlItem	n/a	n/a	30525	5	25	447	4	0	n/a
18.4918	3.0	controlItem	True	0.428	30525	5	25	448	4	3	controlTrue
22.0079	3.5	controlItem	n/a	n/a	10527	5	27	449	4	1	n/a
25.4914	3.0	controlItem	n/a	n/a	30527	5	27	450	4	0	n/a
28.4893	3.0	controlItem	True	0.377	30527	5	27	451	4	3	controlTrue
32.0072	3.5	criticalItem	n/a	n/a	10541	5	41	452	4	1	n/a
35.4888	3.0	criticalItem	n/a	n/a	50541	5	41	453	4	0	n/a
38.4879	3.0	criticalItem	False	0.317	50541	5	41	454	4	5	criticalFalse
42.0049	3.5	controlItem	n/a	n/a	10532	5	32	455	4	1	n/a
45.4872	3.0	controlItem	n/a	n/a	30532	5	32	456	4	0	n/a
48.4882	3.0	controlItem	True	0.281	30532	5	32	457	4	3	controlTrue
52.0032	3.5	controlItem	n/a	n/a	10546	5	46	458	4	1	n/a
55.4882	3.0	controlItem	n/a	n/a	30546	5	46	459	4	0	n/a
58.4878	3.0	controlItem	True	0.341	30546	5	46	460	4	3	controlTrue
62.0022	3.5	criticalItem	n/a	n/a	10526	5	26	461	4	1	n/a
65.4869	3.0	criticalItem	n/a	n/a	50526	5	26	462	4	0	n/a
68.4853	3.0	criticalItem	False	0.285	50526	5	26	463	4	5	criticalFalse
72.0016	3.5	controlItem	n/a	n/a	10518	5	18	464	4	1	n/a
75.4845	3.0	controlItem	n/a	n/a	50518	5	18	465	4	0	n/a
78.4841	3.0	controlItem	True	0.278	50518	5	18	466	4	5	controlTrue
82.0003	3.5	controlItem	n/a	n/a	10542	5	42	467	4	1	n/a
85.4838	3.0	controlItem	n/a	n/a	30542	5	42	468	4	0	n/a
88.4834	3.0	controlItem	True	0.473	30542	5	42	469	4	3	controlTrue
91.9992	3.5	criticalItem	n/a	n/a	10531	5	31	470	4	1	n/a
95.4827	3.0	criticalItem	n/a	n/a	70531	5	31	471	4	0	n/a
98.4825	3.0	criticalItem	False	0.323	70531	5	31	472	4	7	criticalFalse
102.016	3.5	criticalItem	n/a	n/a	10503	5	3	473	4	1	n/a
105.499	3.0	criticalItem	n/a	n/a	70503	5	3	474	4	0	n/a
108.498	3.0	criticalItem	False	1.689	70503	5	3	475	4	7	criticalFalse
112.014	3.5	criticalItem	n/a	n/a	10505	5	5	476	4	1	n/a
115.497	3.0	criticalItem	n/a	n/a	70505	5	5	477	4	0	n/a
118.497	3.0	criticalItem	True	0.236	70505	5	5	478	4	7	criticalTrue
122.013	3.5	criticalItem	n/a	n/a	10516	5	16	479	4	1	n/a
125.498	3.0	criticalItem	n/a	n/a	60516	5	16	480	4	0	n/a
128.498	3.0	criticalItem	False	0.31	60516	5	16	481	4	6	criticalFalse
132.012	3.5	controlItem	n/a	n/a	10524	5	24	482	4	1	n/a
135.496	3.0	controlItem	n/a	n/a	50524	5	24	483	4	0	n/a
138.495	3.0	controlItem	True	0.738	50524	5	24	484	4	5	controlTrue
142.011	3.5	criticalItem	n/a	n/a	10521	5	21	485	4	1	n/a
145.494	3.0	criticalItem	n/a	n/a	20521	5	21	486	4	0	n/a
148.494	3.0	criticalItem	False	0.36	20521	5	21	487	4	2	criticalFalse
152.01	3.5	controlItem	n/a	n/a	10515	5	15	488	4	1	n/a
155.493	3.0	controlItem	ForbiddenKey	1.227	40515	5	15	489	4	0	n/a
158.495	3.0	controlItem	Foil2	0.254	40515	5	15	490	4	4	controlFoil2
162.008	3.5	criticalItem	n/a	n/a	10519	5	19	491	4	1	n/a
165.493	3.0	criticalItem	n/a	n/a	20519	5	19	492	4	0	n/a
168.492	3.0	criticalItem	False	0.483	20519	5	19	493	4	2	criticalFalse
172.008	3.5	controlItem	n/a	n/a	10522	5	22	494	4	1	n/a
175.491	3.0	controlItem	n/a	n/a	50522	5	22	495	4	0	n/a
178.492	3.0	controlItem	Foil1	0.36	50522	5	22	496	4	5	controlFoil1
182.007	3.5	criticalItem	n/a	n/a	10523	5	23	497	4	1	n/a
185.491	3.0	criticalItem	n/a	n/a	20523	5	23	498	4	0	n/a
188.49	3.0	criticalItem	Foil	0.438	20523	5	23	499	4	2	criticalFoil
192.006	3.5	controlItem	n/a	n/a	10517	5	17	500	4	1	n/a
195.49	3.0	controlItem	n/a	n/a	40517	5	17	501	4	0	n/a
198.491	3.0	controlItem	True	0.363	40517	5	17	502	4	4	controlTrue
202.005	3.5	criticalItem	n/a	n/a	10539	5	39	503	4	1	n/a
205.489	3.0	criticalItem	n/a	n/a	60539	5	39	504	4	0	n/a
208.488	3.0	criticalItem	False	0.751	60539	5	39	505	4	6	criticalFalse
212.004	3.5	controlItem	n/a	n/a	10514	5	14	506	4	1	n/a
215.487	3.0	controlItem	n/a	n/a	40514	5	14	507	4	0	n/a
218.487	3.0	controlItem	Foil2	0.354	40514	5	14	508	4	4	controlFoil2
222.003	3.5	criticalItem	n/a	n/a	10547	5	47	509	4	1	n/a
225.488	3.0	criticalItem	ForbiddenKey	2.085	40547	5	47	510	4	0	n/a
228.486	3.0	criticalItem	True	0.564	40547	5	47	511	4	4	criticalTrue
232.004	3.5	controlItem	n/a	n/a	10549	5	49	512	4	1	n/a
235.485	3.0	controlItem	n/a	n/a	40549	5	49	513	4	0	n/a
238.487	3.0	controlItem	Foil1	1.291	40549	5	49	514	4	4	controlFoil1
242.003	3.5	criticalItem	n/a	n/a	10550	5	50	515	4	1	n/a
245.486	3.0	criticalItem	n/a	n/a	60550	5	50	516	4	0	n/a
248.484	3.0	criticalItem	False	0.262	60550	5	50	517	4	6	criticalFalse
252	n/a	n/a	n/a	n/a	90500	5	0	518	4	9	n/a
256	n/a	n/a	n/a	n/a	80200	2	0	519	4	8	n/a
266.015	3.5	criticalItem	n/a	n/a	10219	2	19	520	4	1	n/a
269.498	3.0	criticalItem	n/a	n/a	50219	2	19	521	4	0	n/a
272.498	3.0	criticalItem	False	0.529	50219	2	19	522	4	5	criticalFalse
276.014	3.5	controlItem	n/a	n/a	10230	2	30	523	4	1	n/a
279.498	3.0	controlItem	n/a	n/a	60230	2	30	524	4	0	n/a
282.498	3.0	controlItem	True	1.285	60230	2	30	525	4	6	controlTrue
286.013	3.5	controlItem	n/a	n/a	10232	2	32	526	4	1	n/a
289.483	3.0	controlItem	n/a	n/a	50232	2	32	527	4	0	n/a
292.496	3.0	controlItem	True	0.085	50232	2	32	528	4	5	controlTrue
296.012	3.5	controlItem	n/a	n/a	10242	2	42	529	4	1	n/a
299.496	3.0	controlItem	n/a	n/a	60242	2	42	530	4	0	n/a
302.495	3.0	controlItem	Foil1	0.195	60242	2	42	531	4	6	controlFoil1
306.012	3.5	controlItem	n/a	n/a	10217	2	17	532	4	1	n/a
309.495	3.0	controlItem	n/a	n/a	20217	2	17	533	4	0	n/a
312.494	3.0	controlItem	True	0.427	20217	2	17	534	4	2	controlTrue
316.01	3.5	criticalItem	n/a	n/a	10214	2	14	535	4	1	n/a
319.494	3.0	criticalItem	ForbiddenKey	2.775	60214	2	14	536	4	0	n/a
322.493	3.0	criticalItem	True	0.214	60214	2	14	537	4	6	criticalTrue
