onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
2.00772	n/a	n/a	n/a	n/a	80200	2	0	1	1	8	n/a
12.0068	3.5	controlItem	n/a	n/a	10204	2	4	2	1	1	n/a
15.4901	3.0	controlItem	n/a	n/a	20204	2	4	3	1	0	n/a
18.4884	3.0	controlItem	True	0.815	20204	2	4	4	1	2	controlTrue
22.0042	3.5	controlItem	n/a	n/a	10248	2	48	5	1	1	n/a
25.4878	3.0	controlItem	n/a	n/a	70248	2	48	6	1	0	n/a
28.4881	3.0	controlItem	Foil2	1.323	70248	2	48	7	1	7	controlFoil2
32.0039	3.5	criticalItem	n/a	n/a	10236	2	36	8	1	1	n/a
35.4879	3.0	criticalItem	n/a	n/a	40236	2	36	9	1	0	n/a
38.4871	3.0	criticalItem	Foil	1.907	40236	2	36	10	1	4	criticalFoil
42.003	3.5	criticalItem	n/a	n/a	10231	2	31	11	1	1	n/a
45.4871	3.0	criticalItem	n/a	n/a	30231	2	31	12	1	0	n/a
48.4874	3.0	criticalItem	True	0.592	30231	2	31	13	1	3	criticalTrue
52.0022	3.5	criticalItem	n/a	n/a	10219	2	19	14	1	1	n/a
55.4856	3.0	criticalItem	n/a	n/a	30219	2	19	15	1	0	n/a
58.485	3.0	criticalItem	True	0.583	30219	2	19	16	1	3	criticalTrue
62.002	3.5	controlItem	n/a	n/a	10207	2	7	17	1	1	n/a
65.4846	3.0	controlItem	n/a	n/a	30207	2	7	18	1	0	n/a
68.4845	3.0	controlItem	True	0.483	30207	2	7	19	1	3	controlTrue
72	3.5	criticalItem	n/a	n/a	10225	2	25	20	1	1	n/a
75.4836	3.0	criticalItem	n/a	n/a	60225	2	25	21	1	0	n/a
78.4841	3.0	criticalItem	True	1.182	60225	2	25	22	1	6	criticalTrue
81.9991	3.5	criticalItem	n/a	n/a	10214	2	14	23	1	1	n/a
85.482	3.0	criticalItem	n/a	n/a	50214	2	14	24	1	0	n/a
88.4818	3.0	criticalItem	True	0.656	50214	2	14	25	1	5	criticalTrue
92.0158	3.5	controlItem	n/a	n/a	10232	2	32	26	1	1	n/a
95.4982	3.0	controlItem	n/a	n/a	50232	2	32	27	1	0	n/a
98.4971	3.0	controlItem	True	0.869	50232	2	32	28	1	5	controlTrue
102.013	3.5	controlItem	n/a	n/a	10222	2	22	29	1	1	n/a
105.496	3.0	controlItem	n/a	n/a	50222	2	22	30	1	0	n/a
108.496	3.0	controlItem	True	0.648	50222	2	22	31	1	5	controlTrue
112.014	3.5	criticalItem	n/a	n/a	10228	2	28	32	1	1	n/a
115.497	3.0	criticalItem	n/a	n/a	50228	2	28	33	1	0	n/a
118.496	3.0	criticalItem	Foil	1.199	50228	2	28	34	1	5	criticalFoil
122.012	3.5	criticalItem	n/a	n/a	10249	2	49	35	1	1	n/a
