onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
2.00991	n/a	n/a	n/a	n/a	81000	10	0	149	2	8	n/a
12.0075	3.5	criticalItem	n/a	n/a	11045	10	45	150	2	1	n/a
15.4906	3.0	criticalItem	n/a	n/a	61045	10	45	151	2	0	n/a
18.4901	3.0	criticalItem	False	0.508	61045	10	45	152	2	6	criticalFalse
22.0055	3.5	criticalItem	n/a	n/a	11020	10	20	153	2	1	n/a
25.489	3.0	criticalItem	n/a	n/a	41020	10	20	154	2	0	n/a
28.488	3.0	criticalItem	False	0.749	41020	10	20	155	2	4	criticalFalse
32.006	3.5	controlItem	n/a	n/a	11019	10	19	156	2	1	n/a
35.4879	3.0	controlItem	n/a	n/a	61019	10	19	157	2	0	n/a
38.4879	3.0	controlItem	Foil2	0.379	61019	10	19	158	2	6	controlFoil2
42.0041	3.5	controlItem	n/a	n/a	11028	10	28	159	2	1	n/a
45.4871	3.0	controlItem	n/a	n/a	71028	10	28	160	2	0	n/a
48.4865	3.0	controlItem	Foil1	0.463	71028	10	28	161	2	7	controlFoil1
52.0021	3.5	criticalItem	n/a	n/a	11018	10	18	162	2	1	n/a
55.485	3.0	criticalItem	n/a	n/a	31018	10	18	163	2	0	n/a
58.4855	3.0	criticalItem	True	1.059	31018	10	18	164	2	3	criticalTrue
62.0027	3.5	criticalItem	n/a	n/a	11026	10	26	165	2	1	n/a
65.4855	3.0	criticalItem	n/a	n/a	31026	10	26	166	2	0	n/a
68.4849	3.0	criticalItem	Foil	0.725	31026	10	26	167	2	3	criticalFoil
72.0003	3.5	criticalItem	n/a	n/a	11015	10	15	168	2	1	n/a
75.4845	3.0	criticalItem	n/a	n/a	31015	10	15	169	2	0	n/a
78.4839	3.0	criticalItem	False	0.416	31015	10	15	170	2	3	criticalFalse
82	3.5	controlItem	n/a	n/a	11021	10	21	171	2	1	n/a
85.4828	3.0	controlItem	n/a	n/a	61021	10	21	172	2	0	n/a
88.4826	3.0	controlItem	True	0.493	61021	10	21	173	2	6	controlTrue
92.0149	3.5	criticalItem	n/a	n/a	11005	10	5	174	2	1	n/a
