onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
2.00914	n/a	n/a	n/a	n/a	80100	1	0	297	3	8	n/a
12.0073	3.5	controlItem	n/a	n/a	10104	1	4	298	3	1	n/a
15.491	3.0	controlItem	n/a	n/a	60104	1	4	299	3	0	n/a
18.4908	3.0	controlItem	True	0.518	60104	1	4	300	3	6	controlTrue
22.0069	3.5	controlItem	n/a	n/a	10121	1	21	301	3	1	n/a
25.4899	3.0	controlItem	n/a	n/a	50121	1	21	302	3	0	n/a
28.4892	3.0	controlItem	Foil1	0.344	50121	1	21	303	3	5	controlFoil1
32.0053	3.5	controlItem	n/a	n/a	10132	1	32	304	3	1	n/a
35.49	3.0	controlItem	n/a	n/a	30132	1	32	305	3	0	n/a
38.4885	3.0	controlItem	Foil1	0.369	30132	1	32	306	3	3	controlFoil1
42.0051	3.5	controlItem	n/a	n/a	10149	1	49	307	3	1	n/a
45.488	3.0	controlItem	n/a	n/a	60149	1	49	308	3	0	n/a
48.4877	3.0	controlItem	Foil1	0.335	60149	1	49	309	3	6	controlFoil1
52.0034	3.5	criticalItem	n/a	n/a	10141	1	41	310	3	1	n/a
55.4879	3.0	criticalItem	n/a	n/a	20141	1	41	311	3	0	n/a
58.4866	3.0	criticalItem	False	0.339	20141	1	41	312	3	2	criticalFalse
62.0025	3.5	criticalItem	n/a	n/a	10119	1	19	313	3	1	n/a
65.4869	3.0	criticalItem	n/a	n/a	30119	1	19	314	3	0	n/a
68.4864	3.0	criticalItem	True	0.33	30119	1	19	315	3	3	criticalTrue
72.0013	3.5	criticalItem	n/a	n/a	10110	1	10	316	3	1	n/a
75.4851	3.0	criticalItem	n/a	n/a	70110	1	10	317	3	0	n/a
78.4845	3.0	criticalItem	True	0.398	70110	1	10	318	3	7	criticalTrue
82.0004	3.5	controlItem	n/a	n/a	10107	1	7	319	3	1	n/a
85.4841	3.0	controlItem	n/a	n/a	50107	1	7	320	3	0	n/a
88.4833	3.0	controlItem	True	1.05	50107	1	7	321	3	5	controlTrue
91.9998	3.5	controlItem	n/a	n/a	10116	1	16	322	3	1	n/a
95.4839	3.0	controlItem	n/a	n/a	50116	1	16	323	3	0	n/a
98.4835	3.0	controlItem	True	0.347	50116	1	16	324	3	5	controlTrue
102	3.5	controlItem	n/a	n/a	10125	1	25	325	3	1	n/a
105.483	3.0	controlItem	n/a	n/a	40125	1	25	326	3	0	n/a
108.481	3.0	controlItem	Foil1	0.331	40125	1	25	327	3	4	controlFoil1
112.014	3.5	criticalItem	n/a	n/a	10128	1	28	328	3	1	n/a
115.498	3.0	criticalItem	n/a	n/a	50128	1	28	329	3	0	n/a
118.497	3.0	criticalItem	True	0.311	50128	1	28	330	3	5	criticalTrue
122.013	3.5	controlItem	n/a	n/a	10140	1	40	331	3	1	n/a
125.496	3.0	controlItem	n/a	n/a	60140	1	40	332	3	0	n/a
128.496	3.0	controlItem	Foil1	0.64	60140	1	40	333	3	6	controlFoil1
132.012	3.5	controlItem	n/a	n/a	10124	1	24	334	3	1	n/a
135.497	3.0	controlItem	n/a	n/a	60124	1	24	335	3	0	n/a
138.495	3.0	controlItem	Foil1	0.456	60124	1	24	336	3	6	controlFoil1
142.011	3.5	controlItem	n/a	n/a	10123	1	23	337	3	1	n/a
145.495	3.0	controlItem	n/a	n/a	20123	1	23	338	3	0	n/a
148.495	3.0	controlItem	True	0.619	20123	1	23	339	3	2	controlTrue
152.011	3.5	criticalItem	n/a	n/a	10126	1	26	340	3	1	n/a
155.494	3.0	criticalItem	n/a	n/a	20126	1	26	341	3	0	n/a
158.493	3.0	criticalItem	True	0.401	20126	1	26	342	3	2	criticalTrue
162.009	3.5	criticalItem	n/a	n/a	10136	1	36	343	3	1	n/a
165.493	3.0	criticalItem	n/a	n/a	20136	1	36	344	3	0	n/a
168.494	3.0	criticalItem	False	0.394	20136	1	36	345	3	2	criticalFalse
172.009	3.5	controlItem	n/a	n/a	10118	1	18	346	3	1	n/a
175.493	3.0	controlItem	n/a	n/a	20118	1	18	347	3	0	n/a
178.491	3.0	controlItem	Foil1	0.382	20118	1	18	348	3	2	controlFoil1
182.007	3.5	criticalItem	n/a	n/a	10150	1	50	349	3	1	n/a
185.491	3.0	criticalItem	n/a	n/a	30150	1	50	350	3	0	n/a
188.49	3.0	criticalItem	False	0.349	30150	1	50	351	3	3	criticalFalse
192.006	3.5	criticalItem	n/a	n/a	10114	1	14	352	3	1	n/a
195.49	3.0	criticalItem	n/a	n/a	40114	1	14	353	3	0	n/a
198.489	3.0	criticalItem	False	0.433	40114	1	14	354	3	4	criticalFalse
