onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
2.00719	n/a	n/a	n/a	n/a	80400	4	0	149	2	8	n/a
12.0068	3.5	controlItem	n/a	n/a	10446	4	46	150	2	1	n/a
15.4894	3.0	controlItem	n/a	n/a	70446	4	46	151	2	0	n/a
18.4879	3.0	controlItem	True	0.315	70446	4	46	152	2	7	controlTrue
22.0052	3.5	criticalItem	n/a	n/a	10449	4	49	153	2	1	n/a
25.4887	3.0	criticalItem	n/a	n/a	70449	4	49	154	2	0	n/a
28.4878	3.0	criticalItem	False	0.438	70449	4	49	155	2	7	criticalFalse
32.0039	3.5	controlItem	n/a	n/a	10425	4	25	156	2	1	n/a
35.4872	3.0	controlItem	n/a	n/a	50425	4	25	157	2	0	n/a
38.4866	3.0	controlItem	True	0.348	50425	4	25	158	2	5	controlTrue
42.0022	3.5	controlItem	n/a	n/a	10448	4	48	159	2	1	n/a
45.4867	3.0	controlItem	n/a	n/a	20448	4	48	160	2	0	n/a
48.4867	3.0	controlItem	True	0.358	20448	4	48	161	2	2	controlTrue
52.0018	3.5	controlItem	n/a	n/a	10416	4	16	162	2	1	n/a
55.4859	3.0	controlItem	n/a	n/a	20416	4	16	163	2	0	n/a
58.4857	3.0	controlItem	True	0.311	20416	4	16	164	2	2	controlTrue
62.0011	3.5	criticalItem	n/a	n/a	10436	4	36	165	2	1	n/a
65.4837	3.0	criticalItem	n/a	n/a	40436	4	36	166	2	0	n/a
68.4842	3.0	criticalItem	True	0.301	40436	4	36	167	2	4	criticalTrue
71.9999	3.5	criticalItem	n/a	n/a	10438	4	38	168	2	1	n/a
75.4837	3.0	criticalItem	n/a	n/a	60438	4	38	169	2	0	n/a
78.4824	3.0	criticalItem	True	0.355	60438	4	38	170	2	6	criticalTrue
82.0009	3.5	controlItem	n/a	n/a	10444	4	44	171	2	1	n/a
85.4825	3.0	controlItem	n/a	n/a	20444	4	44	172	2	0	n/a
88.4815	3.0	controlItem	Foil2	0.452	20444	4	44	173	2	2	controlFoil2
92.0144	3.5	criticalItem	n/a	n/a	10407	4	7	174	2	1	n/a
95.4986	3.0	criticalItem	n/a	n/a	20407	4	7	175	2	0	n/a
98.4972	3.0	criticalItem	False	1.038	20407	4	7	176	2	2	criticalFalse
102.013	3.5	controlItem	n/a	n/a	10443	4	43	177	2	1	n/a
105.496	3.0	controlItem	n/a	n/a	20443	4	43	178	2	0	n/a
108.496	3.0	controlItem	Foil1	0.336	20443	4	43	179	2	2	controlFoil1
112.014	3.5	controlItem	n/a	n/a	10412	4	12	180	2	1	n/a
115.496	3.0	controlItem	n/a	n/a	60412	4	12	181	2	0	n/a
118.495	3.0	controlItem	True	0.993	60412	4	12	182	2	6	controlTrue
122.011	3.5	criticalItem	n/a	n/a	10419	4	19	183	2	1	n/a
125.495	3.0	criticalItem	n/a	n/a	70419	4	19	184	2	0	n/a
128.495	3.0	criticalItem	True	0.596	70419	4	19	185	2	7	criticalTrue
132.011	3.5	criticalItem	n/a	n/a	10440	4	40	186	2	1	n/a
135.493	3.0	criticalItem	n/a	n/a	30440	4	40	187	2	0	n/a
138.494	3.0	criticalItem	False	1.082	30440	4	40	188	2	3	criticalFalse
142.011	3.5	controlItem	n/a	n/a	10450	4	50	189	2	1	n/a
145.493	3.0	controlItem	n/a	n/a	40450	4	50	190	2	0	n/a
148.493	3.0	controlItem	True	0.65	40450	4	50	191	2	4	controlTrue
152.008	3.5	controlItem	n/a	n/a	10422	4	22	192	2	1	n/a
155.493	3.0	controlItem	n/a	n/a	30422	4	22	193	2	0	n/a
158.493	3.0	controlItem	Foil2	0.29	30422	4	22	194	2	3	controlFoil2
162.007	3.5	controlItem	n/a	n/a	10430	4	30	195	2	1	n/a
165.49	3.0	controlItem	n/a	n/a	20430	4	30	196	2	0	n/a
168.491	3.0	controlItem	Foil2	1.137	20430	4	30	197	2	2	controlFoil2
172.006	3.5	criticalItem	n/a	n/a	10417	4	17	198	2	1	n/a
175.49	3.0	criticalItem	n/a	n/a	30417	4	17	199	2	0	n/a
178.489	3.0	criticalItem	True	0.322	30417	4	17	200	2	3	criticalTrue
182.006	3.5	controlItem	n/a	n/a	10409	4	9	201	2	1	n/a
185.489	3.0	controlItem	n/a	n/a	20409	4	9	202	2	0	n/a
188.49	3.0	controlItem	True	0.857	20409	4	9	203	2	2	controlTrue
192.005	3.5	criticalItem	n/a	n/a	10411	4	11	204	2	1	n/a
195.488	3.0	criticalItem	n/a	n/a	60411	4	11	205	2	0	n/a
198.488	3.0	criticalItem	False	0.322	60411	4	11	206	2	6	criticalFalse
202.003	3.5	criticalItem	n/a	n/a	10404	4	4	207	2	1	n/a
205.486	3.0	criticalItem	n/a	n/a	70404	4	4	208	2	0	n/a
208.487	3.0	criticalItem	True	0.393	70404	4	4	209	2	7	criticalTrue
212.005	3.5	criticalItem	n/a	n/a	10415	4	15	210	2	1	n/a
215.486	3.0	criticalItem	n/a	n/a	20415	4	15	211	2	0	n/a
218.485	3.0	criticalItem	False	1.299	20415	4	15	212	2	2	criticalFalse
222.001	3.5	controlItem	n/a	n/a	10442	4	42	213	2	1	n/a
225.485	3.0	controlItem	n/a	n/a	30442	4	42	214	2	0	n/a
228.485	3.0	controlItem	Foil1	1.029	30442	4	42	215	2	3	controlFoil1
232.001	3.5	criticalItem	n/a	n/a	10424	4	24	216	2	1	n/a
235.484	3.0	criticalItem	n/a	n/a	40424	4	24	217	2	0	n/a
238.483	3.0	criticalItem	False	0.933	40424	4	24	218	2	4	criticalFalse
242	3.5	criticalItem	n/a	n/a	10429	4	29	219	2	1	n/a
245.484	3.0	criticalItem	n/a	n/a	30429	4	29	220	2	0	n/a
248.483	3.0	criticalItem	True	0.29	30429	4	29	221	2	3	criticalTrue
252.016	n/a	n/a	n/a	n/a	90400	4	0	222	2	9	n/a
256.015	n/a	n/a	n/a	n/a	81000	10	0	223	2	8	n/a
266.013	3.5	controlItem	n/a	n/a	11038	10	38	224	2	1	n/a
269.498	3.0	controlItem	n/a	n/a	71038	10	38	225	2	0	n/a
272.498	3.0	controlItem	Foil2	0.292	71038	10	38	226	2	7	controlFoil2
276.013	3.5	controlItem	n/a	n/a	11039	10	39	227	2	1	n/a
279.498	3.0	controlItem	n/a	n/a	21039	10	39	228	2	0	n/a
282.496	3.0	controlItem	Foil1	0.272	21039	10	39	229	2	2	controlFoil1
286.013	3.5	criticalItem	n/a	n/a	11026	10	26	230	2	1	n/a
289.496	3.0	criticalItem	n/a	n/a	41026	10	26	231	2	0	n/a
292.496	3.0	criticalItem	Foil	0.412	41026	10	26	232	2	4	criticalFoil
296.012	3.5	controlItem	n/a	n/a	11021	10	21	233	2	1	n/a
299.494	3.0	controlItem	n/a	n/a	61021	10	21	234	2	0	n/a
302.495	3.0	controlItem	True	0.654	61021	10	21	235	2	6	controlTrue
306.01	3.5	controlItem	n/a	n/a	11046	10	46	236	2	1	n/a
309.494	3.0	controlItem	n/a	n/a	31046	10	46	237	2	0	n/a
312.493	3.0	controlItem	True	0.312	31046	10	46	238	2	3	controlTrue
316.009	3.5	criticalItem	n/a	n/a	11033	10	33	239	2	1	n/a
319.492	3.0	criticalItem	n/a	n/a	41033	10	33	240	2	0	n/a
322.492	3.0	criticalItem	True	0.45	41033	10	33	241	2	4	criticalTrue
326.008	3.5	criticalItem	n/a	n/a	11008	10	8	242	2	1	n/a
329.491	3.0	criticalItem	n/a	n/a	41008	10	8	243	2	0	n/a
332.49	3.0	criticalItem	True	0.335	41008	10	8	244	2	4	criticalTrue
336.008	3.5	criticalItem	n/a	n/a	11020	10	20	245	2	1	n/a
339.491	3.0	criticalItem	n/a	n/a	51020	10	20	246	2	0	n/a
342.49	3.0	criticalItem	True	0.296	51020	10	20	247	2	5	criticalTrue
346.006	3.5	criticalItem	n/a	n/a	11018	10	18	248	2	1	n/a
349.49	3.0	criticalItem	n/a	n/a	41018	10	18	249	2	0	n/a
352.489	3.0	criticalItem	True	0.251	41018	10	18	250	2	4	criticalTrue
356.004	3.5	controlItem	n/a	n/a	11037	10	37	251	2	1	n/a
359.489	3.0	controlItem	n/a	n/a	31037	10	37	252	2	0	n/a
362.487	3.0	controlItem	Foil2	0.554	31037	10	37	253	2	3	controlFoil2
366.003	3.5	controlItem	n/a	n/a	11040	10	40	254	2	1	n/a
