onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
2.00916	n/a	n/a	n/a	n/a	80900	9	0	445	4	8	n/a
12.0062	3.5	criticalItem	n/a	n/a	10924	9	24	446	4	1	n/a
15.4908	3.0	criticalItem	n/a	n/a	30924	9	24	447	4	0	n/a
18.4897	3.0	criticalItem	True	0.445	30924	9	24	448	4	3	criticalTrue
22.0052	3.5	controlItem	n/a	n/a	10923	9	23	449	4	1	n/a
25.489	3.0	controlItem	n/a	n/a	20923	9	23	450	4	0	n/a
28.4893	3.0	controlItem	Foil1	0.622	20923	9	23	451	4	2	controlFoil1
32.0045	3.5	controlItem	n/a	n/a	10911	9	11	452	4	1	n/a
35.4891	3.0	controlItem	n/a	n/a	20911	9	11	453	4	0	n/a
38.488	3.0	controlItem	True	0.639	20911	9	11	454	4	2	controlTrue
42.0032	3.5	controlItem	n/a	n/a	10903	9	3	455	4	1	n/a
45.4867	3.0	controlItem	n/a	n/a	50903	9	3	456	4	0	n/a
48.4865	3.0	controlItem	Foil1	0.355	50903	9	3	457	4	5	controlFoil1
52.0031	3.5	criticalItem	n/a	n/a	10941	9	41	458	4	1	n/a
55.4861	3.0	criticalItem	n/a	n/a	20941	9	41	459	4	0	n/a
58.4861	3.0	criticalItem	False	0.78	20941	9	41	460	4	2	criticalFalse
62.0013	3.5	criticalItem	n/a	n/a	10913	9	13	461	4	1	n/a
65.4865	3.0	criticalItem	n/a	n/a	30913	9	13	462	4	0	n/a
68.4849	3.0	criticalItem	Foil	0.747	30913	9	13	463	4	3	criticalFoil
72.0001	3.5	criticalItem	n/a	n/a	10926	9	26	464	4	1	n/a
75.4838	3.0	criticalItem	n/a	n/a	30926	9	26	465	4	0	n/a
78.4837	3.0	criticalItem	False	0.685	30926	9	26	466	4	3	criticalFalse
81.9996	3.5	controlItem	n/a	n/a	10915	9	15	467	4	1	n/a
85.4831	3.0	controlItem	n/a	n/a	30915	9	15	468	4	0	n/a
