onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
2.00889	n/a	n/a	n/a	n/a	80300	3	0	1	1	8	n/a
12.0074	3.5	controlItem	n/a	n/a	10303	3	3	2	1	1	n/a
15.4911	3.0	controlItem	n/a	n/a	70303	3	3	3	1	0	n/a
18.4897	3.0	controlItem	Foil2	0.634	70303	3	3	4	1	7	controlFoil2
22.0062	3.5	controlItem	n/a	n/a	10342	3	42	5	1	1	n/a
25.4888	3.0	controlItem	n/a	n/a	40342	3	42	6	1	0	n/a
28.4888	3.0	controlItem	Foil2	0.498	40342	3	42	7	1	4	controlFoil2
32.0051	3.5	controlItem	n/a	n/a	10345	3	45	8	1	1	n/a
35.4884	3.0	controlItem	n/a	n/a	30345	3	45	9	1	0	n/a
38.4872	3.0	controlItem	True	0.527	30345	3	45	10	1	3	controlTrue
42.004	3.5	controlItem	n/a	n/a	10317	3	17	11	1	1	n/a
45.4879	3.0	controlItem	n/a	n/a	60317	3	17	12	1	0	n/a
48.4871	3.0	controlItem	Foil2	0.703	60317	3	17	13	1	6	controlFoil2
52.0045	3.5	controlItem	n/a	n/a	10348	3	48	14	1	1	n/a
55.4865	3.0	controlItem	n/a	n/a	20348	3	48	15	1	0	n/a
58.4861	3.0	controlItem	Foil1	0.908	20348	3	48	16	1	2	controlFoil1
62.0029	3.5	controlItem	n/a	n/a	10313	3	13	17	1	1	n/a
65.4857	3.0	controlItem	n/a	n/a	30313	3	13	18	1	0	n/a
68.4847	3.0	controlItem	True	1.05	30313	3	13	19	1	3	controlTrue
72.0022	3.5	criticalItem	n/a	n/a	10330	3	30	20	1	1	n/a
75.4846	3.0	criticalItem	n/a	n/a	60330	3	30	21	1	0	n/a
78.4842	3.0	criticalItem	True	0.728	60330	3	30	22	1	6	criticalTrue
82.0011	3.5	controlItem	n/a	n/a	10350	3	50	23	1	1	n/a
85.4838	3.0	controlItem	n/a	n/a	60350	3	50	24	1	0	n/a
88.4837	3.0	controlItem	True	0.545	60350	3	50	25	1	6	controlTrue
92.015	3.5	controlItem	n/a	n/a	10331	3	31	26	1	1	n/a
95.4988	3.0	controlItem	n/a	n/a	30331	3	31	27	1	0	n/a
98.499	3.0	controlItem	True	0.527	30331	3	31	28	1	3	controlTrue
102.015	3.5	criticalItem	n/a	n/a	10347	3	47	29	1	1	n/a
105.498	3.0	criticalItem	n/a	n/a	40347	3	47	30	1	0	n/a
108.499	3.0	criticalItem	False	0.422	40347	3	47	31	1	4	criticalFalse
112.014	3.5	controlItem	n/a	n/a	10325	3	25	32	1	1	n/a
115.497	3.0	controlItem	n/a	n/a	70325	3	25	33	1	0	n/a
118.496	3.0	controlItem	Foil1	1.163	70325	3	25	34	1	7	controlFoil1
122.015	3.5	criticalItem	n/a	n/a	10336	3	36	35	1	1	n/a
125.498	3.0	criticalItem	n/a	n/a	60336	3	36	36	1	0	n/a
128.495	3.0	criticalItem	Foil	0.487	60336	3	36	37	1	6	criticalFoil
132.012	3.5	criticalItem	n/a	n/a	10341	3	41	38	1	1	n/a
135.496	3.0	criticalItem	n/a	n/a	40341	3	41	39	1	0	n/a
138.494	3.0	criticalItem	True	0.612	40341	3	41	40	1	4	criticalTrue
142.01	3.5	controlItem	n/a	n/a	10309	3	9	41	1	1	n/a
145.494	3.0	controlItem	n/a	n/a	60309	3	9	42	1	0	n/a
148.494	3.0	controlItem	Foil1	0.482	60309	3	9	43	1	6	controlFoil1
152.01	3.5	criticalItem	n/a	n/a	10332	3	32	44	1	1	n/a
155.493	3.0	criticalItem	n/a	n/a	50332	3	32	45	1	0	n/a
158.493	3.0	criticalItem	False	0.817	50332	3	32	46	1	5	criticalFalse
162.009	3.5	criticalItem	n/a	n/a	10305	3	5	47	1	1	n/a
