onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
2.00743	n/a	n/a	n/a	n/a	80200	2	0	149	2	8	n/a
12.1571	3.5	criticalItem	n/a	n/a	10231	2	31	150	2	1	n/a
15.6413	3.0	criticalItem	ForbiddenKey	1.867	30231	2	31	151	2	0	n/a
18.6396	3.0	criticalItem	False	0.293	30231	2	31	152	2	3	criticalFalse
22.0054	3.5	controlItem	n/a	n/a	10232	2	32	153	2	1	n/a
25.4892	3.0	controlItem	n/a	n/a	50232	2	32	154	2	0	n/a
28.4888	3.0	controlItem	Foil2	0.976	50232	2	32	155	2	5	controlFoil2
32.0046	3.5	criticalItem	n/a	n/a	10245	2	45	156	2	1	n/a
35.4893	3.0	criticalItem	n/a	n/a	20245	2	45	157	2	0	n/a
38.4869	3.0	criticalItem	False	0.262	20245	2	45	158	2	2	criticalFalse
42.004	3.5	criticalItem	n/a	n/a	10241	2	41	159	2	1	n/a
45.4884	3.0	criticalItem	n/a	n/a	30241	2	41	160	2	0	n/a
48.488	3.0	criticalItem	False	0.789	30241	2	41	161	2	3	criticalFalse
52.0025	3.5	controlItem	n/a	n/a	10235	2	35	162	2	1	n/a
55.4874	3.0	controlItem	n/a	n/a	70235	2	35	163	2	0	n/a
58.4871	3.0	controlItem	Foil2	0.562	70235	2	35	164	2	7	controlFoil2
62.0012	3.5	controlItem	n/a	n/a	10205	2	5	165	2	1	n/a
65.4851	3.0	controlItem	n/a	n/a	20205	2	5	166	2	0	n/a
68.4851	3.0	controlItem	Foil1	0.28	20205	2	5	167	2	2	controlFoil1
72.0674	3.5	criticalItem	n/a	n/a	10236	2	36	168	2	1	n/a
75.5499	3.0	criticalItem	n/a	n/a	40236	2	36	169	2	0	n/a
78.5501	3.0	criticalItem	False	0.24	40236	2	36	170	2	4	criticalFalse
81.9994	3.5	controlItem	n/a	n/a	10217	2	17	171	2	1	n/a
85.4833	3.0	controlItem	n/a	n/a	70217	2	17	172	2	0	n/a
88.483	3.0	controlItem	True	0.449	70217	2	17	173	2	7	controlTrue
91.9997	3.5	criticalItem	n/a	n/a	10214	2	14	174	2	1	n/a
95.4823	3.0	criticalItem	n/a	n/a	70214	2	14	175	2	0	n/a
98.4815	3.0	criticalItem	True	0.795	70214	2	14	176	2	7	criticalTrue
102.015	3.5	criticalItem	n/a	n/a	10238	2	38	177	2	1	n/a
105.499	3.0	criticalItem	n/a	n/a	20238	2	38	178	2	0	n/a
108.499	3.0	criticalItem	False	0.431	20238	2	38	179	2	2	criticalFalse
112.013	3.5	controlItem	n/a	n/a	10207	2	7	180	2	1	n/a
115.497	3.0	controlItem	n/a	n/a	60207	2	7	181	2	0	n/a
118.497	3.0	controlItem	True	2.066	60207	2	7	182	2	6	controlTrue
122.014	3.5	controlItem	n/a	n/a	10248	2	48	183	2	1	n/a
125.496	3.0	controlItem	ForbiddenKey	2.665	30248	2	48	184	2	0	n/a
128.495	3.0	controlItem	True	0.99	30248	2	48	185	2	3	controlTrue
132.011	3.5	controlItem	n/a	n/a	10237	2	37	186	2	1	n/a
135.495	3.0	controlItem	n/a	n/a	40237	2	37	187	2	0	n/a
138.494	3.0	controlItem	Foil2	2.076	40237	2	37	188	2	4	controlFoil2
142.01	3.5	criticalItem	n/a	n/a	10228	2	28	189	2	1	n/a
145.493	3.0	criticalItem	n/a	n/a	70228	2	28	190	2	0	n/a
148.493	3.0	criticalItem	True	1.931	70228	2	28	191	2	7	criticalTrue
152.011	3.5	criticalItem	n/a	n/a	10249	2	49	192	2	1	n/a
155.493	3.0	criticalItem	n/a	n/a	30249	2	49	193	2	0	n/a
158.492	3.0	criticalItem	False	2.364	30249	2	49	194	2	3	criticalFalse
162.008	3.5	controlItem	n/a	n/a	10222	2	22	195	2	1	n/a
165.492	3.0	controlItem	n/a	n/a	30222	2	22	196	2	0	n/a
168.491	3.0	controlItem	True	0.209	30222	2	22	197	2	3	controlTrue
172.208	3.5	controlItem	n/a	n/a	10242	2	42	198	2	1	n/a
175.691	3.0	controlItem	n/a	n/a	50242	2	42	199	2	0	n/a
178.691	3.0	controlItem	True	1.151	50242	2	42	200	2	5	controlTrue
