onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
2.00843	n/a	n/a	n/a	n/a	81000	10	0	149	2	8	n/a
12.0072	3.5	controlItem	n/a	n/a	11031	10	31	150	2	1	n/a
15.4902	3.0	controlItem	n/a	n/a	21031	10	31	151	2	0	n/a
18.4901	3.0	controlItem	Foil1	2.04	21031	10	31	152	2	2	controlFoil1
22.0059	3.5	criticalItem	n/a	n/a	11023	10	23	153	2	1	n/a
25.4891	3.0	criticalItem	n/a	n/a	31023	10	23	154	2	0	n/a
28.4893	3.0	criticalItem	True	0.542	31023	10	23	155	2	3	criticalTrue
32.0049	3.5	criticalItem	n/a	n/a	11008	10	8	156	2	1	n/a
35.4889	3.0	criticalItem	n/a	n/a	61008	10	8	157	2	0	n/a
38.4881	3.0	criticalItem	True	0.261	61008	10	8	158	2	6	criticalTrue
42.004	3.5	criticalItem	n/a	n/a	11003	10	3	159	2	1	n/a
45.4879	3.0	criticalItem	n/a	n/a	41003	10	3	160	2	0	n/a
48.489	3.0	criticalItem	True	0.295	41003	10	3	161	2	4	criticalTrue
52.0029	3.5	controlItem	n/a	n/a	11019	10	19	162	2	1	n/a
55.4864	3.0	controlItem	n/a	n/a	41019	10	19	163	2	0	n/a
58.4856	3.0	controlItem	True	0.524	41019	10	19	164	2	4	controlTrue
62.0017	3.5	controlItem	n/a	n/a	11029	10	29	165	2	1	n/a
65.4848	3.0	controlItem	n/a	n/a	31029	10	29	166	2	0	n/a
68.485	3.0	controlItem	True	1.12	31029	10	29	167	2	3	controlTrue
72.0018	3.5	criticalItem	n/a	n/a	11035	10	35	168	2	1	n/a
75.4852	3.0	criticalItem	n/a	n/a	41035	10	35	169	2	0	n/a
78.4845	3.0	criticalItem	True	0.302	41035	10	35	170	2	4	criticalTrue
82	3.5	controlItem	n/a	n/a	11028	10	28	171	2	1	n/a
85.4837	3.0	controlItem	n/a	n/a	21028	10	28	172	2	0	n/a
88.4836	3.0	controlItem	Foil1	0.351	21028	10	28	173	2	2	controlFoil1
92.0158	3.5	controlItem	n/a	n/a	11049	10	49	174	2	1	n/a
95.499	3.0	controlItem	n/a	n/a	71049	10	49	175	2	0	n/a
98.4988	3.0	controlItem	True	1.357	71049	10	49	176	2	7	controlTrue
102.015	3.5	criticalItem	n/a	n/a	11033	10	33	177	2	1	n/a
105.498	3.0	criticalItem	n/a	n/a	61033	10	33	178	2	0	n/a
108.498	3.0	criticalItem	Foil	0.356	61033	10	33	179	2	6	criticalFoil
112.014	3.5	criticalItem	n/a	n/a	11018	10	18	180	2	1	n/a
115.497	3.0	criticalItem	n/a	n/a	21018	10	18	181	2	0	n/a
118.496	3.0	criticalItem	True	0.422	21018	10	18	182	2	2	criticalTrue
122.013	3.5	controlItem	n/a	n/a	11038	10	38	183	2	1	n/a
125.495	3.0	controlItem	n/a	n/a	51038	10	38	184	2	0	n/a
128.496	3.0	controlItem	Foil2	1.076	51038	10	38	185	2	5	controlFoil2
132.012	3.5	criticalItem	n/a	n/a	11020	10	20	186	2	1	n/a
135.495	3.0	criticalItem	n/a	n/a	41020	10	20	187	2	0	n/a
138.495	3.0	criticalItem	False	0.556	41020	10	20	188	2	4	criticalFalse
142.011	3.5	criticalItem	n/a	n/a	11026	10	26	189	2	1	n/a
145.495	3.0	criticalItem	n/a	n/a	71026	10	26	190	2	0	n/a
148.493	3.0	criticalItem	False	0.72	71026	10	26	191	2	7	criticalFalse
152.01	3.5	criticalItem	n/a	n/a	11015	10	15	192	2	1	n/a
155.493	3.0	criticalItem	n/a	n/a	41015	10	15	193	2	0	n/a
158.493	3.0	criticalItem	True	0.365	41015	10	15	194	2	4	criticalTrue
162.011	3.5	criticalItem	n/a	n/a	11005	10	5	195	2	1	n/a
165.492	3.0	criticalItem	n/a	n/a	41005	10	5	196	2	0	n/a
168.492	3.0	criticalItem	False	0.993	41005	10	5	197	2	4	criticalFalse
172.008	3.5	controlItem	n/a	n/a	11046	10	46	198	2	1	n/a
175.491	3.0	controlItem	n/a	n/a	41046	10	46	199	2	0	n/a
178.491	3.0	controlItem	True	0.715	41046	10	46	200	2	4	controlTrue
182.007	3.5	criticalItem	n/a	n/a	11010	10	10	201	2	1	n/a
185.49	3.0	criticalItem	n/a	n/a	51010	10	10	202	2	0	n/a
188.49	3.0	criticalItem	True	0.32	51010	10	10	203	2	5	criticalTrue
192.008	3.5	controlItem	n/a	n/a	11039	10	39	204	2	1	n/a
195.489	3.0	controlItem	n/a	n/a	31039	10	39	205	2	0	n/a
198.489	3.0	controlItem	True	0.644	31039	10	39	206	2	3	controlTrue
202.005	3.5	criticalItem	n/a	n/a	11045	10	45	207	2	1	n/a
205.488	3.0	criticalItem	n/a	n/a	51045	10	45	208	2	0	n/a
208.487	3.0	criticalItem	False	0.374	51045	10	45	209	2	5	criticalFalse
212.004	3.5	controlItem	n/a	n/a	11040	10	40	210	2	1	n/a
215.487	3.0	controlItem	n/a	n/a	51040	10	40	211	2	0	n/a
218.487	3.0	controlItem	True	0.448	51040	10	40	212	2	5	controlTrue
222.003	3.5	controlItem	n/a	n/a	11021	10	21	213	2	1	n/a
225.488	3.0	controlItem	n/a	n/a	71021	10	21	214	2	0	n/a
228.486	3.0	controlItem	True	0.318	71021	10	21	215	2	7	controlTrue
232.003	3.5	controlItem	n/a	n/a	11017	10	17	216	2	1	n/a
235.486	3.0	controlItem	n/a	n/a	21017	10	17	217	2	0	n/a
238.485	3.0	controlItem	True	0.291	21017	10	17	218	2	2	controlTrue
242.002	3.5	controlItem	n/a	n/a	11037	10	37	219	2	1	n/a
245.484	3.0	controlItem	n/a	n/a	31037	10	37	220	2	0	n/a
248.483	3.0	controlItem	True	0.328	31037	10	37	221	2	3	controlTrue
252.002	n/a	n/a	n/a	n/a	91000	10	0	222	2	9	n/a
256	n/a	n/a	n/a	n/a	80700	7	0	223	2	8	n/a
266.016	3.5	criticalItem	n/a	n/a	10726	7	26	224	2	1	n/a
269.498	3.0	criticalItem	n/a	n/a	50726	7	26	225	2	0	n/a
272.498	3.0	criticalItem	False	0.342	50726	7	26	226	2	5	criticalFalse
276.014	3.5	controlItem	n/a	n/a	10707	7	7	227	2	1	n/a
279.498	3.0	controlItem	n/a	n/a	20707	7	7	228	2	0	n/a
282.497	3.0	controlItem	Foil2	0.421	20707	7	7	229	2	2	controlFoil2
286.013	3.5	criticalItem	n/a	n/a	10744	7	44	230	2	1	n/a
289.497	3.0	criticalItem	n/a	n/a	60744	7	44	231	2	0	n/a
292.496	3.0	criticalItem	True	0.525	60744	7	44	232	2	6	criticalTrue
296.012	3.5	controlItem	n/a	n/a	10750	7	50	233	2	1	n/a
299.496	3.0	controlItem	n/a	n/a	40750	7	50	234	2	0	n/a
302.495	3.0	controlItem	True	0.366	40750	7	50	235	2	4	controlTrue
306.012	3.5	controlItem	n/a	n/a	10718	7	18	236	2	1	n/a
309.495	3.0	controlItem	n/a	n/a	60718	7	18	237	2	0	n/a
312.494	3.0	controlItem	Foil1	0.695	60718	7	18	238	2	6	controlFoil1
316.01	3.5	controlItem	n/a	n/a	10703	7	3	239	2	1	n/a
319.494	3.0	controlItem	n/a	n/a	50703	7	3	240	2	0	n/a
322.493	3.0	controlItem	Foil1	0.316	50703	7	3	241	2	5	controlFoil1
326.01	3.5	criticalItem	n/a	n/a	10729	7	29	242	2	1	n/a
329.492	3.0	criticalItem	n/a	n/a	70729	7	29	243	2	0	n/a
332.492	3.0	criticalItem	False	0.314	70729	7	29	244	2	7	criticalFalse
336.009	3.5	criticalItem	n/a	n/a	10704	7	4	245	2	1	n/a
339.491	3.0	criticalItem	n/a	n/a	20704	7	4	246	2	0	n/a
342.491	3.0	criticalItem	True	0.378	20704	7	4	247	2	2	criticalTrue
346.008	3.5	controlItem	n/a	n/a	10705	7	5	248	2	1	n/a
349.49	3.0	controlItem	n/a	n/a	60705	7	5	249	2	0	n/a
352.49	3.0	controlItem	True	0.265	60705	7	5	250	2	6	controlTrue
356.006	3.5	controlItem	n/a	n/a	10711	7	11	251	2	1	n/a
359.489	3.0	controlItem	n/a	n/a	60711	7	11	252	2	0	n/a
362.489	3.0	controlItem	Foil1	0.744	60711	7	11	253	2	6	controlFoil1
366.006	3.5	criticalItem	n/a	n/a	10709	7	9	254	2	1	n/a
369.49	3.0	criticalItem	n/a	n/a	20709	7	9	255	2	0	n/a
372.488	3.0	criticalItem	Foil	0.329	20709	7	9	256	2	2	criticalFoil
376.006	3.5	controlItem	n/a	n/a	10728	7	28	257	2	1	n/a
379.488	3.0	controlItem	n/a	n/a	50728	7	28	258	2	0	n/a
382.487	3.0	controlItem	True	0.35	50728	7	28	259	2	5	controlTrue
386.003	3.5	criticalItem	n/a	n/a	10721	7	21	260	2	1	n/a
389.487	3.0	criticalItem	n/a	n/a	30721	7	21	261	2	0	n/a
392.487	3.0	criticalItem	Foil	0.275	30721	7	21	262	2	3	criticalFoil
396.002	3.5	criticalItem	n/a	n/a	10735	7	35	263	2	1	n/a
399.485	3.0	criticalItem	n/a	n/a	70735	7	35	264	2	0	n/a
402.485	3.0	criticalItem	True	0.686	70735	7	35	265	2	7	criticalTrue
406.002	3.5	controlItem	n/a	n/a	10708	7	8	266	2	1	n/a
409.485	3.0	controlItem	n/a	n/a	30708	7	8	267	2	0	n/a
412.486	3.0	controlItem	True	0.315	30708	7	8	268	2	3	controlTrue
416	3.5	controlItem	n/a	n/a	10720	7	20	269	2	1	n/a
419.483	3.0	controlItem	n/a	n/a	50720	7	20	270	2	0	n/a
422.483	3.0	controlItem	Foil2	0.287	50720	7	20	271	2	5	controlFoil2
425.999	3.5	criticalItem	n/a	n/a	10712	7	12	272	2	1	n/a
429.482	3.0	criticalItem	n/a	n/a	60712	7	12	273	2	0	n/a
432.482	3.0	criticalItem	False	0.284	60712	7	12	274	2	6	criticalFalse
436.015	3.5	controlItem	n/a	n/a	10740	7	40	275	2	1	n/a
439.5	3.0	controlItem	n/a	n/a	30740	7	40	276	2	0	n/a
442.498	3.0	controlItem	Foil1	0.439	30740	7	40	277	2	3	controlFoil1
446.014	3.5	criticalItem	n/a	n/a	10719	7	19	278	2	1	n/a
449.497	3.0	criticalItem	n/a	n/a	50719	7	19	279	2	0	n/a
452.496	3.0	criticalItem	Foil	0.315	50719	7	19	280	2	5	criticalFoil
456.013	3.5	criticalItem	n/a	n/a	10749	7	49	281	2	1	n/a
459.498	3.0	criticalItem	n/a	n/a	30749	7	49	282	2	0	n/a
462.496	3.0	criticalItem	Foil	0.817	30749	7	49	283	2	3	criticalFoil
466.012	3.5	controlItem	n/a	n/a	10734	7	34	284	2	1	n/a
469.495	3.0	controlItem	n/a	n/a	50734	7	34	285	2	0	n/a
472.495	3.0	controlItem	Foil1	1.169	50734	7	34	286	2	5	controlFoil1
476.011	3.5	criticalItem	n/a	n/a	10739	7	39	287	2	1	n/a
479.494	3.0	criticalItem	n/a	n/a	40739	7	39	288	2	0	n/a
482.494	3.0	criticalItem	Foil	0.275	40739	7	39	289	2	4	criticalFoil
486.01	3.5	controlItem	n/a	n/a	10714	7	14	290	2	1	n/a
489.493	3.0	controlItem	n/a	n/a	20714	7	14	291	2	0	n/a
492.495	3.0	controlItem	Foil1	0.437	20714	7	14	292	2	2	controlFoil1
496.01	3.5	criticalItem	n/a	n/a	10746	7	46	293	2	1	n/a
499.492	3.0	criticalItem	n/a	n/a	60746	7	46	294	2	0	n/a
502.492	3.0	criticalItem	False	0.355	60746	7	46	295	2	6	criticalFalse
506.009	n/a	n/a	n/a	n/a	90700	7	0	296	2	9	n/a
